horizon,seed,phase,step,epsilon,loss_weighted,loss_total,loss_start,loss_residual,min_weight,awake_fraction
40.0,0,adam,19500,0.01,0.020930894424463685,0.021106862535705952,1.8552694625368555e-05,0.021088309841080583,0.9832209663075648,1.0
40.0,0,adam,20000,0.01,0.021068959279389957,0.021245063300789548,0.0001467032663965388,0.02109836003439301,0.9832149640274295,1.0
40.0,0,adam,20500,0.01,0.02111234687967972,0.021288400558919198,0.00019768229587315865,0.02109071826304604,0.9832158809071011,1.0
40.0,0,adam,21000,0.01,0.02113797539051734,0.02131418442307777,0.00021283590347893468,0.021101348519598835,0.9832095978744213,1.0
40.0,0,adam,21500,0.01,0.0210303391139998,0.021206759996661367,9.264670425907297e-05,0.021114113292402294,0.9831985108813984,1.0
40.0,0,adam,22000,0.01,0.02110896777207494,0.02128533985644656,0.00017422918841064231,0.021111110668035917,0.9832022964842034,1.0
40.0,0,adam,22500,0.01,0.020917363662222875,0.021093325328648316,7.843569111067416e-06,0.02108548175953725,0.98322134298461,1.0
40.0,0,adam,23000,0.01,0.02099401163620585,0.021170026584594423,8.067954121942712e-05,0.021089347043374996,0.983218723230772,1.0
40.0,0,adam,23500,0.01,0.02114414671659144,0.021321241493076824,0.00017307098415365467,0.02114817050892317,0.9831680186798943,1.0
40.0,0,adam,24000,0.01,0.02094663501565069,0.021122601538054713,3.7777772806233145e-05,0.02108482376524848,0.9832203805274826,1.0
40.0,0,adam,24500,0.01,0.020909617622736108,0.02108559366869213,6.700142504981053e-07,0.02108492365444163,0.9832205809454815,1.0
40.0,0,adam,25000,0.01,0.020920154035250233,0.021096141846043626,1.0891481945249342e-05,0.021085250364098376,0.9832200324665271,1.0
40.0,0,adam,25500,0.01,0.020919910818489235,0.021095955936717658,8.083354464742011e-06,0.021087872582252917,0.9832161241414311,1.0
40.0,0,adam,26000,0.01,0.020909925470604215,0.021085923286592236,8.894663451883172e-07,0.021085033820247047,0.9832195314795208,1.0
40.0,0,adam,26500,0.01,0.020962876601780357,0.021139223463401795,3.392973760554856e-05,0.021105293725796247,0.9832047297918454,1.0
40.0,0,adam,27000,0.01,0.02092891240310945,0.021104949078760774,1.913048709146778e-05,0.021085818591669307,0.983216994333631,1.0
40.0,0,adam,27500,0.01,0.02092983369119984,0.021105939149721784,1.4892722686469889e-05,0.021091046427035316,0.9832147950658124,1.0
40.0,0,adam,28000,0.01,0.021055552367419135,0.02123170295038774,0.00013733294639349462,0.021094370003994244,0.9832120050999854,1.0
40.0,0,adam,28500,0.01,0.021079915716795017,0.02125647581229261,0.00013705994697271482,0.021119415865319895,0.983193511593373,1.0
40.0,0,adam,29000,0.01,0.02121917199087103,0.02139518906321062,0.0003111964411555457,0.021083992622055073,0.9832171493897456,1.0
40.0,0,adam,29500,0.01,0.020906292278880873,0.02108227853672184,7.12351250680227e-07,0.02108156618547116,0.9832196460240609,1.0
40.0,0,adam,30000,0.01,0.021010220320878157,0.021186335087367364,9.773835919675629e-05,0.021088596728170608,0.9832135613763693,1.0
40.0,0,adam,30500,0.01,0.020951637030238775,0.021127673657535807,4.3379974720275704e-05,0.02108429368281553,0.9832177989878725,1.0
40.0,0,adam,31000,0.01,0.0211960883232024,0.021372234115569336,0.0002813007145664938,0.02109093340100284,0.9832128681569502,1.0
40.0,0,adam,31500,0.01,0.021056089323698218,0.021232193439888424,0.0001468684737727399,0.021085324966115683,0.9832142696806092,1.0
40.0,0,adam,32000,0.01,0.020909229990495274,0.0210852501769901,4.517487233360966e-06,0.02108073268975674,0.9832174520058158,1.0
40.0,0,adam,32500,0.01,0.020998679302428738,0.02117466773488015,9.681678471025216e-05,0.0210778509501699,0.9832181903759425,1.0
40.0,0,adam,33000,0.01,0.02095390133067955,0.021129900041443325,5.228314380816687e-05,0.021077616897635158,0.9832178319817756,1.0
40.0,0,adam,33500,0.01,0.02090239538462024,0.021078403477366888,1.5055976449135055e-06,0.021076897879721973,0.9832174043094499,1.0
40.0,0,adam,34000,0.01,0.0209530610226821,0.02112912218068291,4.905555229220999e-05,0.0210800666283907,0.983215740172565,1.0
40.0,0,adam,34500,0.01,0.021065288643389884,0.021241412675172783,0.0001592561138993615,0.02108215656127342,0.9832116299499866,1.0
40.0,0,adam,35000,0.01,0.02090938389268401,0.021085382489857477,1.2229706031705774e-05,0.021073152783825773,0.9832168467396305,1.0
40.0,0,adam,35500,0.01,0.020913533581839262,0.021089571312149287,1.4126408090733518e-05,0.021075444904058552,0.983213725381317,1.0
40.0,0,adam,36000,0.01,0.020910393341694637,0.02108643093589403,1.4910253091540863e-05,0.021071520682802488,0.9832145786044986,1.0
40.0,0,adam,36500,0.01,0.02090294247163997,0.021079057095909678,5.944468138518428e-06,0.02107311262777116,0.9832094762383619,1.0
40.0,0,adam,37000,0.01,0.021192408522418913,0.021368494719057513,0.0002978882629975727,0.021070606456059942,0.9832086394158919,1.0
40.0,0,adam,37500,0.01,0.02091150135161449,0.021087610601278,1.8491166096968837e-05,0.02106911943518103,0.983210671376939,1.0
40.0,0,adam,38000,0.01,0.020902137081720253,0.021078222968725094,1.3320633176364128e-05,0.02106490233554873,0.9832101965989364,1.0
40.0,0,adam,38500,0.01,0.020915615874422366,0.021091716971203874,2.7727850963566655e-05,0.02106398912024031,0.9832095088669908,1.0
40.0,0,adam,39000,0.01,0.020901909920963385,0.021077999428245026,1.7638105896332372e-05,0.021060361322348693,0.9832083813921405,1.0
40.0,0,adam,39500,0.01,0.020970670059951672,0.02114698706416679,7.203531882930001e-05,0.021074951745337488,0.9831969524601709,1.0
40.0,0,adam,40000,0.01,0.020948280118392202,0.021124409129756112,6.418723802900125e-05,0.021060221891727113,0.9832061615329735,1.0
40.0,0,adam,40500,0.01,0.020941461989470007,0.021117623367782175,5.6706973893210375e-05,0.021060916393888966,0.983205263922757,1.0
40.0,0,adam,41000,0.01,0.020945319888787263,0.02112143509481433,6.557852988115758e-05,0.021055856564933174,0.9832057446673558,1.0
40.0,0,adam,41500,0.01,0.02093390395999727,0.021110041015706273,5.643450144723526e-05,0.021053606514259037,0.9832040052536316,1.0
40.0,0,adam,42000,0.01,0.020957526247663057,0.021133711211232094,7.791018048508841e-05,0.021055801030747005,0.9832024957220995,1.0
40.0,0,adam,42500,0.01,0.020880619626760376,0.02105676432708612,5.065181999940077e-06,0.02105169914508618,0.9832034861110613,1.0
40.0,0,adam,43000,0.01,0.02093878191898975,0.02111513788731449,4.953314642807026e-05,0.021065604740886416,0.9831941181812076,1.0
40.0,0,adam,43500,0.01,0.0208764102099166,0.02105255858959038,3.505019717234032e-06,0.021049053569873143,0.9832027202828298,1.0
40.0,0,adam,44000,0.01,0.020883385320007913,0.021059560011397253,1.122126639745162e-05,0.0210483387449998,0.9832001679192784,1.0
40.0,0,adam,44500,0.01,0.021259697871168052,0.021435879763414375,0.00038539146987592973,0.021050488293538446,0.9831987145630058,1.0
40.0,0,adam,45000,0.01,0.020888266532362223,0.021064458330359345,1.6365917693477104e-05,0.021048092412665868,0.9831998142084314,1.0
40.0,0,adam,45500,0.01,0.020869506270068783,0.02104565787099815,9.488069692644042e-07,0.021044709064028888,0.9832010970776577,1.0
40.0,0,adam,46000,0.01,0.02087349499125343,0.021049724734588448,3.0854319046280434e-06,0.02104663930268382,0.9831969855001177,1.0
40.0,0,adam,46500,0.01,0.0209581293834385,0.02113447989418325,8.252423268552554e-05,0.021051955661497725,0.9831905885391774,1.0
40.0,0,adam,47000,0.01,0.020886584649634252,0.021062803373946067,1.938913173041117e-05,0.021043414242215654,0.983197174254721,1.0
40.0,0,adam,47500,0.01,0.020995799254919238,0.021172342459614146,0.00010948629323105114,0.021062856166383096,0.9831821470377816,1.0
40.0,0,adam,48000,0.01,0.020877187901060634,0.021053389947960067,1.2726913830374746e-05,0.021040663034129693,0.9831956467526758,1.0
40.0,0,adam,48500,0.01,0.020866766339121594,0.021042942778809935,4.474601614394418e-06,0.02103846817719554,0.983197339024003,1.0
40.0,0,adam,49000,0.01,0.02086556533854914,0.021041799260459713,1.2105757398251273e-06,0.021040588684719887,0.9831945731787486,1.0
40.0,0,adam,49500,0.01,0.020863233620825882,0.021039434082033598,2.5427278731588636e-06,0.02103689135416044,0.9831941987418181,1.0
40.0,0,adam,50000,0.01,0.020889568998556228,0.02106622263952755,2.7149851954459684e-06,0.021063507654332105,0.9831752775493484,1.0
40.0,0,adam,50500,0.01,0.021077113560257106,0.02125352683845314,0.00020528117098637139,0.021048245667466766,0.9831847538832806,1.0
40.0,0,adam,51000,0.01,0.02085766393938577,0.02103388712690002,1.422290622957202e-06,0.021032464836277062,0.9831914170755751,1.0
40.0,0,adam,51500,0.01,0.020874082219807744,0.02105030773288792,1.9530620297616753e-05,0.021030777112590306,0.9831897970996104,1.0
40.0,0,adam,52000,0.01,0.020853654536443673,0.021029837564827642,7.039717345596029e-06,0.021022797847482046,0.9831867720218571,1.0
40.0,0,adam,52500,0.01,0.020863028142686982,0.02103909397165129,4.77870232079958e-05,0.020991306948443294,0.9831712062253638,1.0
40.0,0,adam,53000,0.01,0.02078758079752796,0.02096355370572039,1.0872843718550026e-06,0.020962466421348535,0.9831518530249456,1.0
40.0,0,adam,53500,0.01,0.020787355835258346,0.020963436730746528,4.94995231599111e-06,0.020958486778430537,0.9831359416991257,1.0
40.0,0,adam,54000,0.01,0.020880961260072637,0.021057509194333444,7.26929938310982e-05,0.020984816200502347,0.9831115885311977,1.0
40.0,0,adam,54500,0.01,0.02081707241350981,0.020993071514676158,4.7044706187896035e-05,0.020946026808488262,0.9831295152175296,1.0
40.0,0,adam,55000,0.01,0.02080048608853847,0.020976774991051127,3.0237819390116578e-05,0.02094653717166101,0.9831002711570436,1.0
40.0,0,adam,55500,0.01,0.020748567500402208,0.020924484022990877,5.005408306512431e-06,0.020919478614684364,0.9831109586730148,1.0
40.0,0,adam,56000,0.01,0.0207352949071961,0.020910995004937413,1.1024954437608882e-05,0.020899970050499806,0.9831151537302346,1.0
40.0,0,adam,56500,0.01,0.020759674745937987,0.020935112537982577,5.769091008041177e-05,0.020877421627902164,0.9831175773856814,1.0
40.0,0,adam,57000,0.01,0.02069459157199697,0.02086948148847736,4.0349231084206074e-05,0.020829132257393156,0.9831282294124009,1.0
40.0,0,adam,57500,0.01,0.020740774999104532,0.020913758708261378,4.277855913270493e-06,0.020909480852348106,0.9833532155780862,1.0
40.0,0,adam,58000,0.01,0.019881279245242876,0.02004700827250589,9.593741381706465e-06,0.020037414531124186,0.9834034314227804,1.0
40.0,0,adam,58500,0.01,0.01913110836154304,0.019282416448623985,8.957903031206014e-06,0.01927345854559278,0.9841566456170268,1.0
40.0,0,adam,59000,0.01,0.020340062073375957,0.02050825357400011,8.33071630795352e-06,0.020499922857692154,0.9835418002595956,1.0
40.0,0,adam,59500,0.01,0.01891654529802972,0.019067213539609527,9.632508746584972e-06,0.01905758103086294,0.9842344476984702,1.0
40.0,0,adam,60000,0.01,0.01950243462963308,0.019655340154257902,2.1324350307046047e-05,0.019634015803950855,0.984306134159676,1.0
40.0,0,adam,60500,0.01,0.021001876277691827,0.021182726588480676,7.508815344724585e-08,0.021182651500327228,0.9828103627154836,1.0
40.0,0,adam,61000,0.01,0.020685078042814838,0.02086025911665809,3.234714074567958e-07,0.02085993564525063,0.9831218607645392,1.0
40.0,0,adam,61500,0.01,0.02056025838912798,0.02073368276924242,7.041686302555261e-07,0.020732978600612163,0.9831870111186044,1.0
40.0,0,adam,62000,0.01,0.019494483535915076,0.019650421318184074,5.052301865044522e-07,0.01964991608799757,0.9840363829322901,1.0
40.0,0,adam,62500,0.01,0.023103291662632926,0.023316142097269624,2.4469925333623956e-05,0.023291672171936,0.981681250541778,1.0
40.0,0,adam,63000,0.01,0.02092124182487727,0.021097914393993566,3.736697895808247e-07,0.021097540724203986,0.9831693817714953,1.0
40.0,0,adam,63500,0.01,0.02083087124033433,0.021006319864622203,5.002767918549099e-07,0.02100581958783035,0.9831883109892303,1.0
40.0,0,adam,64000,0.01,0.020765497583006387,0.0209399453292238,4.2815495696609397e-07,0.02093951717426683,0.9832256637166651,1.0
40.0,0,adam,64500,0.01,0.020575029221627843,0.020746229868548845,1.4756260215509702e-07,0.02074608230594669,0.9834144306807924,1.0
40.0,0,adam,65000,0.01,0.020896918880968996,0.021073415606655592,8.145470604849988e-07,0.021072601059595106,0.9831768933943807,1.0
40.0,0,adam,65500,0.01,0.020833818939295576,0.02100921463009769,7.45273910541024e-07,0.02100846935618715,0.9832353820050219,1.0
40.0,0,adam,66000,0.01,0.02079285924906579,0.020967593742654486,1.5243878276630586e-06,0.020966069354826825,0.9832677323840241,1.0
40.0,0,adam,66500,0.01,0.020787892094890535,0.020961540546340016,6.238976545547896e-05,0.020899150780884536,0.9833133711378998,1.0
40.0,0,adam,67000,0.01,0.020810331491686117,0.02098542763832641,6.70817467391378e-07,0.02098475682085902,0.9832483685763057,1.0
40.0,0,adam,67500,0.01,0.01992450425870327,0.020084836134965558,4.354967401289825e-07,0.02008440063822543,0.9839416991255542,1.0
40.0,0,adam,68000,0.01,0.020095280275166303,0.020261838713147785,8.247269901747283e-05,0.020179366014130312,0.9834992858724853,1.0
40.0,0,adam,68500,0.01,0.020909592140436587,0.021083867080683553,6.650407717038647e-06,0.021077216672966515,0.9832226476206805,1.0
40.0,0,adam,69000,0.01,0.01645733096480034,0.016564051813283364,2.8420200898980103e-07,0.016563767611274375,0.9869388816703587,1.0
40.0,0,adam,69500,0.01,0.021031117424521576,0.02121024480701417,2.1893084257754943e-05,0.021188351722756415,0.9830073839426813,1.0
40.0,0,adam,70000,0.01,0.02881737123635414,0.029125525241696475,0.001055125439514566,0.028070399802181907,0.977820803547972,1.0
40.0,0,adam,70500,0.1,0.00391606560225418,0.0039801293938104,8.961127535171178e-06,0.003971168266275229,0.9670483601442446,1.0
40.0,0,adam,71000,10.0,0.00011103169000912205,0.00011618991802131376,4.279649731008501e-07,0.00011576195304821292,0.9113166659329408,1.0
40.0,0,adam,71500,10.0,0.00011537463190958982,0.00012007845510409918,8.872055287670586e-06,0.00011120639981642859,0.9144206209593422,1.0
40.0,0,adam,72000,10.0,2.328828335825525e-05,2.349682342158666e-05,6.459874396272384e-07,2.285083598195942e-05,0.9813666402372098,1.0
40.0,0,adam,72500,100.0,1.4367263567944064e-05,1.4869610473923216e-05,3.405562053993345e-06,1.146404841992987e-05,0.9113519673876038,1.0
40.0,0,adam,73000,100.0,2.874253400103945e-05,3.0882849223567315e-05,5.956940557320222e-06,2.4925908666247097e-05,0.8250326248812284,1.0
40.0,0,adam,73500,100.0,5.134153698292916e-05,5.2580999070877245e-05,3.402182877442411e-05,1.8559170296453137e-05,0.8651322027245101,1.0
40.0,0,adam,74000,100.0,3.848045048033924e-05,4.000099957714736e-05,1.924187879445632e-05,2.075912078269104e-05,0.85208555066324,1.0
40.0,0,adam,74500,100.0,1.841283577486414e-05,1.9207154357574954e-05,4.056359042073481e-06,1.5150795315501474e-05,0.89172293465877,1.0
40.0,0,adam,75000,100.0,0.00014765982955144367,0.2905822801757201,7.050613619237263e-07,0.29058157511435817,0.0,0.03875
40.0,0,adam,75500,100.0,0.00014658327157835802,1.1553043366715827,1.2099158144647672e-06,1.1553031267557683,0.0,0.02875
40.0,0,adam,76000,100.0,0.00014933108768731007,0.7400231805959053,1.1294473112738467e-06,0.7400220511485941,0.0,0.03125
40.0,0,adam,76500,100.0,0.00015933641869192184,0.5353269895908509,2.038520419852576e-05,0.5353066043866523,0.0,0.095
40.0,0,adam,77000,100.0,0.00017329478783813983,0.6504504788341247,3.3888650466643274e-05,0.650416590183658,0.0,0.0975
40.0,0,adam,77500,100.0,0.0001596009465449466,1.189682509037152,1.4938703584136414e-05,1.1896675703335677,0.0,0.0975
40.0,0,adam,78000,100.0,0.0001914489876169884,0.7003090402225611,5.886049300573632e-05,0.7002501797295554,0.0,0.0975
40.0,0,adam,78500,100.0,0.00015510028120600423,1.2176856268851308,1.6081301449404403e-05,1.2176695455836815,0.0,0.0925
40.0,0,adam,79000,100.0,0.00013698345076868803,0.6287659837410663,4.90458705031505e-06,0.628761079154016,0.0,0.0975
40.0,0,adam,79500,100.0,0.00015144294669350533,0.8751326061705386,1.8426040463543512e-05,0.875114180130075,0.0,0.09625
40.0,0,adam,80000,100.0,0.00013918459644553038,0.9486198755115515,7.925267364213539e-06,0.9486119502441872,0.0,0.0925
40.0,0,adam,80500,100.0,0.00014236841389965996,0.5837737369760734,8.205144429245946e-06,0.5837655318316441,0.0,0.0975
40.0,0,adam,81000,100.0,0.0001339328974118205,1.59122229435088,4.787848818341257e-06,1.5912175065020617,0.0,0.0925
40.0,0,adam,81500,100.0,0.00020683674412552325,4.030849845580816,7.328683883425908e-05,4.030776558741982,0.0,0.17375
40.0,0,adam,82000,100.0,0.00026294754699814565,3.5191398996152965,0.00011894067948576923,3.5190209589358106,0.0,0.165
40.0,0,adam,82500,100.0,0.00014330065015063755,10.601243548828124,3.163691936104886e-06,10.601240385136188,0.0,0.16625
40.0,0,adam,83000,100.0,0.00014336310060597326,7.745056191835478,1.1844939138599455e-05,7.745044346896339,0.0,0.16125
40.0,0,adam,83500,100.0,0.0001321861002874315,7.3322505738725665,2.915881450601654e-06,7.3322476579911156,0.0,0.1675
40.0,0,adam,84000,100.0,0.00024080779248675943,6.617465371731969,8.760175585325125e-05,6.617377769976116,0.0,0.18125
40.0,0,adam,84500,100.0,0.00015935913478507273,5.870236939042513,3.1849346172702265e-05,5.8702050896963405,0.0,0.17625
40.0,0,adam,85000,100.0,0.0001328352523201064,3.333027974800524,6.827417192697415e-08,3.3330279065263517,0.0,0.165
40.0,0,adam,85500,100.0,0.00013348868560011923,2.661181272056815,2.103328120979543e-06,2.661179168728694,0.0,0.16875
40.0,0,adam,86000,100.0,0.00014310239297888146,1.5745277706980454,5.368386909136054e-06,1.5745224023111362,0.0,0.17375
40.0,0,adam,86500,100.0,0.00040547739186327523,0.21662105665623227,0.0002719120658595671,0.2163491445903727,0.0,0.18125
40.0,0,adam,87000,100.0,0.00016507881322468855,0.2647365453725088,2.8934393880565257e-05,0.2647076109786282,0.0,0.195
40.0,0,adam,87500,100.0,0.000137357998665945,0.4561170747488846,8.827818694935232e-06,0.45610824693018964,0.0,0.195
40.0,0,adam,88000,100.0,0.0001309056086610942,0.8223474787200359,3.92311076792709e-07,0.822347086408959,0.0,0.185
40.0,0,adam,88500,100.0,0.00019895553261470582,1.4750615141780323,4.7988777564268387e-05,1.4750135254004682,0.0,0.24875
40.0,0,adam,89000,100.0,0.0001719822571524707,2.0812083561199133,4.314516995364461e-05,2.0811652109499597,0.0,0.19125
40.0,0,adam,89500,100.0,0.00014174935572487072,2.417042652562913,2.6680881276074392e-06,2.417039984474785,0.0,0.25375
40.0,0,adam,90000,100.0,0.0003743080588613543,2.6816600614420483,0.00024492612290080137,2.6814151353191473,0.0,0.18125
40.0,0,adam,90500,100.0,0.0001976590282612314,2.9546088837891795,6.276812632957723e-05,2.95454611566285,0.0,0.25375
40.0,0,adam,91000,100.0,0.0003345839367445314,3.0588418201330314,0.00016727563477831275,3.058674544498253,0.0,0.24375
40.0,0,adam,91500,100.0,0.00015354437613874052,3.146002808475831,1.1731713225003066e-05,3.145991076762606,0.0,0.1175
40.0,0,adam,92000,100.0,0.0001663993400904377,3.0852547889884687,2.7480000160067666e-05,3.0852273089883084,0.0,0.27
40.0,0,adam,92500,100.0,0.0001436710774033223,2.8212990578385106,1.5384149880649382e-05,2.82128367368863,0.0,0.19125
40.0,0,adam,93000,100.0,0.00017591664513427228,2.682851712950565,4.378216928080885e-05,2.6828079307812844,0.0,0.19375
40.0,0,adam,93500,100.0,0.00017174096971276926,2.4129412049011894,3.5597148301007364e-05,2.4129056077528883,0.0,0.19875
40.0,0,adam,94000,100.0,0.00013271359787964446,2.7258083045305743,3.2485223788042798e-06,2.7258050560081957,0.0,0.21375
40.0,0,adam,94500,100.0,0.00015231495929847564,3.15035574921957,8.999385998332962e-06,3.150346749833572,0.0,0.235
40.0,0,adam,95000,100.0,0.00013873824597422464,3.5893763166329262,8.404188820279234e-07,3.589375476214044,0.0,0.24375
40.0,0,adam,95500,100.0,0.00013153008183414226,4.153499793175199,3.5678537992681626e-06,4.1534962253214,0.0,0.2075
40.0,0,adam,96000,100.0,0.00017435482357266616,4.496421159591738,3.5068122441123765e-05,4.496386091469296,0.0,0.2525
40.0,0,adam,96500,100.0,0.0001783677161367372,4.635434388616736,4.574525078321069e-05,4.635388643365953,0.0,0.1675
40.0,0,adam,97000,100.0,0.00016659061123256471,5.833756140652685,2.451936613374042e-05,5.833731621286551,0.0,0.27375
40.0,0,adam,97500,100.0,0.00023652683510966282,5.754102638369584,9.587523824011234e-05,5.754006763131344,0.0,0.25625
40.0,0,adam,98000,100.0,0.00019597293960813851,5.997001147089358,6.943291030245785e-05,5.9969317141790555,0.0,0.125
40.0,0,adam,98500,100.0,0.00013133093223110248,6.61268986231656,8.655150293932297e-08,6.612689775765057,0.0,0.19
40.0,0,adam,99000,100.0,0.0001288098872884526,7.474973018076039,1.516380444638745e-06,7.474971501695594,0.0,0.265
40.0,0,adam,99500,100.0,0.00016184086086475742,7.459176307211277,3.411633018038467e-05,7.459142190881097,0.0,0.07625
40.0,0,adam,100000,100.0,0.0003331983511003682,7.782465544676514,0.00018864976998471367,7.782276894906529,0.0,0.24125
40.0,0,adam,100500,100.0,0.00012911750253163164,7.861810568519571,8.479461313241094e-07,7.86180972057344,0.0,0.24125
40.0,0,adam,101000,100.0,0.00014258983820713279,8.120570950279024,1.0257917821327581e-05,8.120560692361202,0.0,0.24625
40.0,0,adam,101500,100.0,0.00015581753111374623,8.492321908356558,2.8022236565129123e-05,8.492293886119993,0.0,0.16375
40.0,0,adam,102000,100.0,0.00045124710364223325,8.55474631305446,0.000318978972509422,8.55442733408195,0.0,0.2425
40.0,0,adam,102500,100.0,0.00013023929529177702,9.025496687628136,2.0267678452477595e-07,9.025496484951352,0.0,0.27125
40.0,0,adam,103000,100.0,0.00014722123263894953,7.268600784682594,2.4838859692718843e-06,7.268598300796625,0.0,0.06375
40.0,0,adam,103500,100.0,0.000154889929045693,9.371847515713721,1.6545353109406598e-05,9.371830970360612,0.0,0.2325
40.0,0,adam,104000,100.0,0.00013219101072876066,9.136846446785615,1.6000422851520044e-06,9.13684484674333,0.0,0.2875
40.0,0,adam,104500,100.0,0.0001542367651535286,9.45298039489113,1.7369323356806604e-05,9.452963025567772,0.0,0.21875
