horizon,seed,phase,step,epsilon,loss_weighted,loss_total,loss_start,loss_residual,min_weight,awake_fraction
27.0,0,adam,8500,0.01,0.03108250249273253,0.03134339088085069,7.715499327361622e-05,0.03126623588757707,0.9832143054359685,1.0
27.0,0,adam,9000,0.01,0.03099632250961666,0.03125704660903138,2.772366800289394e-06,0.03125427424223109,0.983219751046648,1.0
27.0,0,adam,9500,0.01,0.030997441130188826,0.031258139061355036,6.6831897674573746e-06,0.03125145587158758,0.98322038489483,1.0
27.0,0,adam,10000,0.01,0.03099811073059065,0.03125877350107633,9.556725860857058e-06,0.031249216775215475,0.9832219283253394,1.0
27.0,0,adam,10500,0.01,0.031040484081211846,0.03130122512026555,4.77210344132727e-05,0.03125350408585228,0.9832196467976853,1.0
27.0,0,adam,11000,0.01,0.03101441487324602,0.03127532102954623,1.0171404278648716e-05,0.03126514962526758,0.983213858050941,1.0
27.0,0,adam,11500,0.01,0.03103841232488385,0.03129907881190545,5.127699559300281e-05,0.031247801816312443,0.9832226345258464,1.0
27.0,0,adam,12000,0.01,0.030985979098586823,0.031246574494540966,2.5688000075662436e-06,0.0312440056945334,0.9832245779548549,1.0
27.0,0,adam,12500,0.01,0.03134606055473251,0.03160699649283245,0.0003435484265479605,0.031263448066284484,0.9832139819090777,1.0
27.0,0,adam,13000,0.01,0.030992874464666864,0.031253521519643904,9.031718124825732e-06,0.031244489801519077,0.9832225777394895,1.0
27.0,0,adam,13500,0.01,0.03099046632260299,0.031251067360748404,9.1272311042905e-06,0.03124194012964411,0.9832244241706137,1.0
27.0,0,adam,14000,0.01,0.03112337860511979,0.031384395021550306,0.000117842539144709,0.0312665524824056,0.9832104195519064,1.0
27.0,0,adam,14500,0.01,0.031003652296341496,0.03126427488469373,2.2141919110451576e-05,0.031242132965583275,0.9832236836962409,1.0
27.0,0,adam,15000,0.01,0.03110690489843397,0.03136757185785506,0.00012253561639493326,0.03124503624146013,0.983222667421689,1.0
27.0,0,adam,15500,0.01,0.03106530451452306,0.0313260938786408,7.550519821707737e-05,0.03125058868042372,0.9832186870155873,1.0
27.0,0,adam,16000,0.01,0.031165255612190877,0.03142641062630123,0.00015238002564603329,0.031274030600655194,0.9832066781555818,1.0
27.0,0,adam,16500,0.01,0.0309932541579978,0.03125404596011524,1.6093012994674726e-06,0.031252436658815774,0.9832177797770828,1.0
27.0,0,adam,17000,0.01,0.031026395434011072,0.03128703062452343,4.6714042908336796e-05,0.031240316581615097,0.9832233608018173,1.0
27.0,0,adam,17500,0.01,0.031081416773715887,0.031342070838632566,0.00010150450423628022,0.031240566334396286,0.9832232647576592,1.0
27.0,0,adam,18000,0.01,0.030987702157357543,0.03124835213870512,8.765224492634424e-06,0.031239586914212487,0.9832233533720035,1.0
27.0,0,adam,18500,0.01,0.031017908754187615,0.03127863026026117,3.512726675844244e-05,0.031243502993502727,0.9832210427323761,1.0
27.0,0,adam,19000,0.01,0.031017799716759928,0.03127847422943718,3.973512904508999e-05,0.03123873910039209,0.9832217395270807,1.0
27.0,0,adam,19500,0.01,0.030981816498059065,0.031242479361229838,4.107876394021658e-06,0.031238371484835815,0.9832226453429683,1.0
27.0,0,adam,20000,0.01,0.03105352231475285,0.031314828868943684,3.6317818365994746e-05,0.03127851105057769,0.9832031278830071,1.0
27.0,0,adam,20500,0.01,0.030984548671913244,0.03124519176823381,8.809286544788904e-06,0.03123638248168902,0.983223191789431,1.0
27.0,0,adam,21000,0.01,0.03098055507211998,0.031241267060447882,1.260045585699804e-06,0.03124000701486218,0.9832210970757557,1.0
27.0,0,adam,21500,0.01,0.03099670521679869,0.03125736909406851,2.2425913314939376e-05,0.03123494318075357,0.9832210388051411,1.0
27.0,0,adam,22000,0.01,0.03123830354170656,0.03149914829496045,0.00025225448528669005,0.03124689380967376,0.98321745566415,1.0
27.0,0,adam,22500,0.01,0.03097307362883695,0.031233712896585074,1.7860012714531357e-06,0.031231926895313622,0.9832225755600091,1.0
27.0,0,adam,23000,0.01,0.03097356087000414,0.03123422851973844,9.691951574842418e-07,0.031233259324580955,0.9832221031020132,1.0
27.0,0,adam,23500,0.01,0.030976945883255638,0.031237594333115397,5.918303937781028e-06,0.031231676029177615,0.983222228395375,1.0
27.0,0,adam,24000,0.01,0.030983919740418343,0.031244575931935557,1.3410297502478384e-05,0.031231165634433077,0.9832215268495883,1.0
27.0,0,adam,24500,0.01,0.03106377264735975,0.031324474144218864,9.356821079269998e-05,0.031230905933426166,0.9832192873501948,1.0
27.0,0,adam,25000,0.01,0.030985544514171473,0.031246240747773657,1.813794733039372e-05,0.031228102800443264,0.9832206475338565,1.0
27.0,0,adam,25500,0.01,0.031075200630296035,0.03133709564611397,4.028085720513919e-05,0.03129681478890883,0.9831782598416666,1.0
27.0,0,adam,26000,0.01,0.030971606126473997,0.031232286894760795,6.9340204060809346e-06,0.031225352874354715,0.9832207718658551,1.0
27.0,0,adam,26500,0.01,0.030977340236542278,0.031238078857062788,1.037867420098577e-05,0.031227700182861803,0.9832182271969567,1.0
27.0,0,adam,27000,0.01,0.030986027890951468,0.031246702032626375,2.522992153857895e-05,0.031221472111087795,0.9832197017188716,1.0
27.0,0,adam,27500,0.01,0.03097429904978083,0.031235163908719717,3.402836430362162e-06,0.031231761072289355,0.9832149024914664,1.0
27.0,0,adam,28000,0.01,0.03106050193004489,0.03132120095030781,0.000102581147116567,0.031218619803191246,0.9832173474606991,1.0
27.0,0,adam,28500,0.01,0.031238511114357624,0.031500037553320946,0.00023441208202074927,0.0312656254713002,0.983190462096985,1.0
27.0,0,adam,29000,0.01,0.031141847025146163,0.03140289951377957,0.00016498063342255102,0.03123791888035702,0.9832082611774106,1.0
27.0,0,adam,29500,0.01,0.030991550298033025,0.03125234615073675,3.467157107474625e-05,0.031217674579662003,0.9832147690401354,1.0
27.0,0,adam,30000,0.01,0.030953032386915567,0.031213759617425767,5.249096280489762e-06,0.031208510521145278,0.9832147506970473,1.0
27.0,0,adam,30500,0.01,0.030993868073093993,0.03125486187179504,3.4099385740879797e-05,0.031220762486054158,0.9832054527638922,1.0
27.0,0,adam,31000,0.01,0.030949160611222052,0.031209926801129377,4.266939611753875e-06,0.031205659861517625,0.9832126648043397,1.0
27.0,0,adam,31500,0.01,0.030954402035781838,0.031215260155395896,1.0128008156716376e-05,0.03120513214723918,0.9832086162627964,1.0
27.0,0,adam,32000,0.01,0.030938561472487938,0.03119930574620899,3.2580076719909108e-06,0.031196047738537,0.9832113259711694,1.0
27.0,0,adam,32500,0.01,0.030937482504839957,0.031198265888906257,4.307311842447072e-06,0.03119395857706381,0.9832095715971233,1.0
27.0,0,adam,33000,0.01,0.03094934643048991,0.03121014956304793,1.8100817222080446e-05,0.03119204874582585,0.9832085123840714,1.0
27.0,0,adam,33500,0.01,0.030948009150979176,0.031208995786379846,1.1876390962968788e-05,0.03119711939541688,0.9832006341214159,1.0
27.0,0,adam,34000,0.01,0.031313041704633914,0.03157402516791801,0.000376656612952483,0.031197368554965528,0.9831998484846127,1.0
27.0,0,adam,34500,0.01,0.031134166087327497,0.03139516607570156,0.00019911375858812586,0.03119605231711343,0.9832002892022373,1.0
27.0,0,adam,35000,0.01,0.030961844356889704,0.031222722889017816,3.8333440527175814e-05,0.03118438944849064,0.9832032924621562,1.0
27.0,0,adam,35500,0.01,0.030953083721787185,0.03121398317179643,2.8339222815165218e-05,0.031185643948981264,0.9832030373920944,1.0
27.0,0,adam,36000,0.01,0.031000706058372643,0.031261721654936105,7.340671744973422e-05,0.031188314937486368,0.9831992195639832,1.0
27.0,0,adam,36500,0.01,0.03096758118039938,0.03122868412772195,3.7660534217071745e-05,0.03119102359350488,0.9831934641473452,1.0
27.0,0,adam,37000,0.01,0.030926934330547638,0.03118793526108313,2.2316895848776317e-06,0.031185703571498254,0.9831994352153406,1.0
27.0,0,adam,37500,0.01,0.03099502255777307,0.03125608989000861,7.018063745559459e-05,0.031185909252553018,0.9831945769473482,1.0
27.0,0,adam,38000,0.01,0.0309277379524517,0.031188710673036177,8.114441764211807e-06,0.031180596231271965,0.9831993825876423,1.0
27.0,0,adam,38500,0.01,0.030959503923492684,0.031220486662502607,4.174178780456038e-05,0.031178744874698048,0.9831986754579115,1.0
27.0,0,adam,39000,0.01,0.030922603986383957,0.031183542815059858,8.536348968665303e-06,0.03117500646609119,0.9831991243695969,1.0
27.0,0,adam,39500,0.01,0.03091442392621366,0.031175361650067138,2.223280129100452e-06,0.031173138369938038,0.9831989233086939,1.0
27.0,0,adam,40000,0.01,0.03099305226984406,0.03125398204445518,8.29920494707732e-05,0.03117098999498441,0.9831979222810251,1.0
27.0,0,adam,40500,0.01,0.03098927514725046,0.031250691207530774,5.816839703905325e-05,0.03119252281049172,0.9831810888454635,1.0
27.0,0,adam,41000,0.01,0.030908328082698108,0.03116928358022541,2.0773853564429546e-06,0.031167206194868964,0.983196923334971,1.0
27.0,0,adam,41500,0.01,0.0309448998049163,0.03120612080589598,2.914453370368143e-05,0.0311769762721923,0.9831858167718281,1.0
27.0,0,adam,42000,0.01,0.030938214370880134,0.031199233272679677,3.820106713933694e-05,0.03116103220554034,0.9831925824019015,1.0
27.0,0,adam,42500,0.01,0.030900068567490925,0.031161005112440684,1.1981451555054185e-05,0.03114902366088563,0.9831935186899414,1.0
27.0,0,adam,43000,0.01,0.030873538268580657,0.031134452579304642,4.605600204558181e-06,0.031129846979100085,0.9831903366721287,1.0
27.0,0,adam,43500,0.01,0.03083696552109724,0.031097754432192277,1.4569912489620135e-05,0.031083184519702656,0.9831859072108007,1.0
27.0,0,adam,44000,0.01,0.030661683166438233,0.030920102743790142,7.804091349128365e-05,0.030842061830298858,0.9832393007908121,1.0
27.0,0,adam,44500,0.01,0.030388625042695593,0.030644920586505513,0.0001234181377977479,0.030521502448707764,0.9832582998278139,1.0
27.0,0,adam,45000,0.01,0.029895792096055553,0.030145649944988154,4.276264155419343e-05,0.03010288730343396,0.9834476429785184,1.0
27.0,0,adam,45500,0.01,0.030456547597575524,0.030714858702903955,6.635882285195937e-06,0.030708222820618757,0.9831881299792589,1.0
27.0,0,adam,46000,0.01,0.030382011553979852,0.030627547609003235,0.00016429833462082893,0.030463249274382407,0.9837450439501662,1.0
27.0,0,adam,46500,0.1,0.029903917051128753,0.032564564424450805,4.197892863478024e-05,0.03252258549581603,0.839471994634531,1.0
27.0,0,adam,47000,0.1,0.02347028900399731,0.025045327071008098,1.986814739031176e-05,0.025025458923617787,0.8748434366135944,1.0
27.0,0,adam,47500,0.1,0.02618523929077347,0.028247082383388834,8.563734487867413e-05,0.02816144503851016,0.8526607529639697,1.0
27.0,0,adam,48000,0.1,0.007969772876509415,0.008149161628155382,6.345283534770006e-05,0.008085708792807683,0.9526238498523278,1.0
27.0,0,adam,48500,0.1,0.01597881249304834,0.016664950620516508,0.0002493653187935056,0.016415585301723,0.916005006164485,1.0
27.0,0,adam,49000,0.1,0.010844295518542813,0.011152115109533253,0.00019048775899915422,0.010961627350534098,0.9432246372245087,1.0
27.0,0,adam,49500,0.1,0.009325066881215541,0.009555629346459782,0.00011869823429325146,0.00943693111216653,0.9508972803478821,1.0
27.0,0,adam,50000,0.1,0.03114517742202004,0.03403189550278719,1.9234831035066716e-05,0.034012660671752126,0.8326958874600906,1.0
27.0,0,adam,50500,0.1,0.01453477566107456,0.01512047703101756,2.9075374820871427e-06,0.015117569493535474,0.9221079254441144,1.0
27.0,0,adam,51000,0.1,0.03201813075007344,0.035105449390832676,6.026510391477692e-05,0.0350451842869179,0.8279065014351915,1.0
27.0,0,adam,51500,0.1,0.03094615156675009,0.033830691987257286,3.6096607146845936e-05,0.03379459538011044,0.8331464935682622,1.0
27.0,0,adam,52000,0.1,0.03010644729123626,0.03282226834908124,2.7751324277665334e-05,0.03279451702480357,0.8379074477151996,1.0
27.0,0,adam,52500,1.0,0.0010533415015185864,0.0010860511498399358,3.3257127647159273e-07,0.0010857185785634641,0.9326615111453226,1.0
27.0,0,adam,53000,10.0,0.0001267284643957247,0.0001313057061412488,1.599343868613269e-07,0.00013114577175438747,0.9277255191236476,1.0
27.0,0,adam,53500,10.0,0.00016231033939403575,0.000165446588008213,3.129053350385895e-05,0.00013415605450435407,0.9367234470331718,1.0
27.0,0,adam,54000,10.0,0.0002220586471670818,0.00022462274119901547,0.00012415439954832153,0.00010046834165069396,0.9460692762629437,1.0
27.0,0,adam,54500,10.0,5.2340303042757836e-05,5.277678391994109e-05,1.0938480450078357e-05,4.183830346986273e-05,0.976444913989648,1.0
27.0,0,adam,55000,10.0,3.0400100950131396e-05,3.057300514634195e-05,4.282250195435876e-06,2.629075495090607e-05,0.984884076947938,1.0
27.0,0,adam,55500,10.0,8.952468643297182e-05,9.123301565527422e-05,9.147205152483342e-06,8.208581050279088e-05,0.9550880475528467,1.0
27.0,0,adam,56000,100.0,0.00011550259721951717,0.00011953553962737443,7.906439419466602e-05,4.047114543270842e-05,0.8000503678344216,1.0
27.0,0,adam,56500,100.0,0.00010195507176248054,0.0001117289821440378,4.6795572931675635e-05,6.493340921236215e-05,0.6657179042977617,1.0
27.0,0,adam,57000,100.0,0.00020349675890027807,0.00023080825972829984,0.00010019943337405353,0.0001306088263542463,0.3964533903134211,0.19074074074074074
27.0,0,adam,57500,100.0,2.417396336900817e-05,2.4921786718551887e-05,7.287710287390634e-06,1.7634076431161253e-05,0.9101812411765853,1.0
27.0,0,adam,58000,100.0,7.154199015147023e-05,7.35592730418562e-05,4.43729705436693e-05,2.918630249818691e-05,0.8575209864072785,1.0
27.0,0,adam,58500,100.0,0.00021663507953006267,1.5400834878768797,1.601631551229781e-06,1.5400818862453285,0.0,0.06296296296296296
27.0,0,adam,59000,100.0,0.0002260671038348684,6.743799100461686,2.3434991764247752e-06,6.74379675696251,0.0,0.046296296296296294
27.0,0,adam,59500,100.0,0.00021888322251422112,6.737571989334994,2.5359081263010844e-06,6.737569453426868,0.0,0.044444444444444446
27.0,0,adam,60000,100.0,0.0004124313605930396,5.599570409093802,0.00020056038346298263,5.59936984871034,0.0,0.044444444444444446
27.0,0,adam,60500,100.0,0.0006814911248766899,4.627641060293073,0.0004566203649038833,4.627184439928169,0.0,0.05
27.0,0,adam,61000,100.0,0.0002220202753624755,3.2911791048195767,1.4711440856943065e-06,3.291177633675491,0.0,0.04259259259259259
27.0,0,adam,61500,100.0,0.0003083144194057598,2.8855728769662745,1.1496580668737475e-05,2.8855613803856057,0.0,0.06481481481481481
27.0,0,adam,62000,100.0,0.00020948221147416645,2.3326072798584887,7.636099186510103e-07,2.33260651624857,0.0,0.040740740740740744
27.0,0,adam,62500,100.0,0.0007569230143499291,3.5973075724696484,0.000551745040503813,3.5967558274291447,0.0,0.08888888888888889
27.0,0,adam,63000,100.0,0.00022893075595020683,3.396160576100516,3.075773990533966e-05,3.3961298183606106,0.0,0.12222222222222222
27.0,0,adam,63500,100.0,0.0002567070779164483,0.4626602576478099,5.3284888450461604e-05,0.4626069727593594,0.0,0.12407407407407407
27.0,0,adam,64000,100.0,0.0002513339081669488,0.821452403670664,4.8945211246433574e-05,0.8214034584594175,0.0,0.12222222222222222
27.0,0,adam,64500,100.0,0.0002476115219204818,1.8125272129072834,4.5457855932612177e-05,1.8124817550513508,0.0,0.12777777777777777
27.0,0,adam,65000,100.0,0.00024683613308815677,1.1522929470820165,4.594184183232137e-05,1.152247005240184,0.0,0.12962962962962962
27.0,0,adam,65500,100.0,0.00032404920642251447,1.737491346073673,8.924974711353164e-05,1.7374020963265595,0.0,0.12222222222222222
27.0,0,adam,66000,100.0,0.0002005112098734808,1.3882643958101488,2.7179399348383475e-06,1.388261677870214,0.0,0.17037037037037037
27.0,0,adam,66500,100.0,0.00020664531265818738,2.3358766659611496,8.272376421801896e-07,2.3358758387235072,0.0,0.15185185185185185
27.0,0,adam,67000,100.0,0.0002078332275159167,1.9402668130143743,5.869914159581031e-06,1.9402609431002147,0.0,0.21666666666666667
27.0,0,adam,67500,100.0,0.00020505160553523644,2.103050415083553,4.1041002993299606e-06,2.103046310983254,0.0,0.2388888888888889
27.0,0,adam,68000,100.0,0.0002351372028549123,2.187846435828356,4.005232659803642e-05,2.187806383501758,0.0,0.15925925925925927
27.0,0,adam,68500,100.0,0.00022996930896785253,1.9149458522769214,3.1527363805570215e-05,1.9149143249131158,0.0,0.25
27.0,0,adam,69000,100.0,0.00024201039474512238,1.8569537604501607,4.872305146697324e-05,1.8569050373986937,0.0,0.25
27.0,0,adam,69500,100.0,0.00026078030384727363,1.945820704170547,6.954559409615686e-05,1.9457511585764509,0.0,0.24814814814814815
27.0,0,adam,70000,100.0,0.00020092692335899203,1.4440166220765844,8.878664748626265e-06,1.444007743411836,0.0,0.1537037037037037
27.0,0,adam,70500,100.0,0.00019978627811521543,0.7646553573039254,3.549815933829476e-06,0.7646518074879916,0.0,0.22777777777777777
27.0,0,adam,71000,100.0,0.00024417372366324856,0.45732176683821507,4.563592926602849e-05,0.45727613090894903,0.0,0.26296296296296295
27.0,0,adam,71500,100.0,0.0002499872439327427,0.2864678885909442,5.160329062567005e-05,0.28641628530031854,0.0,0.35555555555555557
27.0,0,adam,72000,100.0,0.00021185992369560818,0.27356331949004953,9.387797791451382e-06,0.27355393169225806,0.0,0.2074074074074074
27.0,0,adam,72500,100.0,0.000246827448975992,0.2862142723310379,5.22193517028865e-05,0.286162052979335,0.0,0.22777777777777777
27.0,0,adam,73000,100.0,0.00023624424254787825,0.2649353833909486,3.10643050867194e-05,0.2649043190858619,0.0,0.27037037037037037
27.0,0,adam,73500,100.0,0.00026907512605240226,0.3615784762589891,7.882882761086523e-05,0.36149964743137825,0.0,0.28888888888888886
27.0,0,adam,74000,100.0,0.00027319048435170927,0.4743484505210337,7.028787936204886e-05,0.47427816264167166,0.0,0.2759259259259259
27.0,0,adam,74500,100.0,0.00020796115183018349,0.5904548377976121,1.7354106190442853e-05,0.5904374836914217,0.0,0.29444444444444445
27.0,0,adam,75000,100.0,0.0003940842068304361,0.9057321635506126,0.00019970502405788104,0.9055324585265547,0.0,0.10740740740740741
27.0,0,adam,75500,100.0,0.00026675408411230156,1.4153012114691907,7.646510117179683e-05,1.415224746368019,0.0,0.2537037037037037
27.0,0,adam,76000,100.0,0.00023945742819067445,1.814647024217367,4.186361285223321e-05,1.8146051606045146,0.0,0.38333333333333336
27.0,0,adam,76500,100.0,0.00040772451135302924,5.252917488227042,0.0002040423641207412,5.252713445862922,0.0,0.2740740740740741
27.0,0,adam,77000,100.0,0.00020674570207930448,7.8919818614725274,1.700622175953586e-05,7.891964855250768,0.0,0.3425925925925926
27.0,0,adam,77500,100.0,0.00023477522684304302,8.422628015691414,3.6058345543376436e-05,8.42259195734587,0.0,0.30185185185185187
27.0,0,adam,78000,100.0,0.0002164914677601423,7.505329726862231,2.6186124709714946e-05,7.505303540737522,0.0,0.14629629629629629
27.0,0,adam,78500,100.0,0.00023412352654939998,7.427340003865886,1.936980160231862e-05,7.427320634064284,0.0,0.387037037037037
27.0,0,adam,79000,100.0,0.00019836184338714783,6.541150208636998,8.813914114061316e-06,6.541141394722884,0.0,0.2351851851851852
27.0,0,adam,79500,100.0,0.00027495446905312484,5.187445741486769,7.292267604645177e-05,5.187372818810723,0.0,0.37777777777777777
27.0,0,adam,80000,100.0,0.0001960987083453865,4.407340570499117,1.1024873278373225e-06,4.407339468011789,0.0,0.35555555555555557
27.0,0,adam,80500,100.0,0.00023288116439579287,4.311509666541275,4.100499879359235e-05,4.311468661542481,0.0,0.37222222222222223
27.0,0,adam,81000,100.0,0.00021627084002564124,3.4901349257357346,2.24341350326928e-05,3.490112491600702,0.0,0.22037037037037038
27.0,0,adam,81500,100.0,0.0002495773631639279,3.316351330213567,4.094187758045426e-05,3.3163103883359866,0.0,0.37592592592592594
27.0,0,adam,82000,100.0,0.0005466326155067996,3.0239397870907534,0.00034674203244930413,3.023593045058304,0.0,0.11481481481481481
27.0,0,adam,82500,100.0,0.00021062605324833142,2.8699064884992507,1.736487800492766e-05,2.869889123621246,0.0,0.32222222222222224
27.0,0,adam,83000,100.0,0.00019068287236362333,3.2728903945344565,1.5252888584052185e-06,3.272888869245598,0.0,0.12222222222222222
27.0,0,adam,83500,100.0,0.00027758424372353456,3.11150530022287,8.658186481092639e-05,3.111418718358059,0.0,0.23333333333333334
27.0,0,adam,84000,100.0,0.00019182246589676628,2.73168135098124,7.762930925109875e-07,2.7316805746881476,0.0,0.37407407407407406
27.0,0,adam,84500,100.0,0.00020672555063531154,2.7228778608770297,7.155072090641462e-06,2.722870705804939,0.0,0.37037037037037035
27.0,0,adam,85000,100.0,0.00022219567099331528,2.4645047714840564,2.6087330574837777e-05,2.4644786841534816,0.0,0.37592592592592594
27.0,0,adam,85500,100.0,0.00019972165040146777,2.4596257985281036,9.039125939782661e-07,2.4596248946155095,0.0,0.3611111111111111
27.0,0,adam,86000,100.0,0.0002119092109054042,2.4442548741852077,1.835429697907978e-05,2.4442365198882285,0.0,0.3592592592592593
27.0,0,adam,86500,100.0,0.00019438979983813244,2.6039489013895585,2.99784473741689e-06,2.603945903544821,0.0,0.2833333333333333
27.0,0,adam,87000,100.0,0.00020155707197022524,2.4015021702886723,3.2798683234332943e-06,2.4014988904203487,0.0,0.34814814814814815
27.0,0,adam,87500,100.0,0.0004999806804482127,2.250659466813988,0.000300897951388445,2.2503585688625996,0.0,0.3685185185185185
27.0,0,adam,88000,100.0,0.0001986578216953462,2.7998773544343094,2.232075256369505e-06,2.7998751223590532,0.0,0.29074074074074074
27.0,0,adam,88500,100.0,0.00026904848155584737,2.0869993154570916,6.746796886566784e-05,2.086931847488226,0.0,0.21666666666666667
27.0,0,adam,89000,100.0,0.00025372963574689833,2.273256688221334,5.387440446010351e-05,2.273202813816874,0.0,0.35
27.0,0,adam,89500,100.0,0.0002112715462284304,2.299987486780387,1.6014347002645133e-05,2.299971472433384,0.0,0.10555555555555556
27.0,0,adam,90000,100.0,0.00019228133093158203,2.261225342164437,1.4229309875085342e-08,2.261225327935127,0.0,0.38333333333333336
27.0,0,adam,90500,100.0,0.00027839606508707937,2.2708657558411867,8.503264190076351e-05,2.270780723199286,0.0,0.22777777777777777
27.0,0,adam,91000,100.0,0.00020606925789795052,2.0175437181381977,1.6818971800152167e-05,2.0175268991663975,0.0,0.2777777777777778
27.0,0,adam,91500,100.0,0.0004198657424625971,1.997053356469228,0.00022866126453868128,1.9968246952046895,0.0,0.34814814814814815
27.0,0,adam,92000,100.0,0.00024371160155067513,1.8238889521003565,1.1970576552601128e-05,1.8238769815238038,0.0,0.3685185185185185
27.0,0,adam,92500,100.0,0.00019348668946071596,1.8679937387723513,5.894174833204565e-06,1.8679878445975182,0.0,0.31296296296296294
27.0,0,adam,93000,100.0,0.00019197756622192787,1.6968965464571135,2.699979102163996e-06,1.6968938464780114,0.0,0.3685185185185185
27.0,0,adam,93500,100.0,0.00019316064386178724,1.381699329340913,2.040632455106289e-06,1.381697288708458,0.0,0.2574074074074074
27.0,0,adam,94000,100.0,0.00019790424202134393,1.4085970162646906,2.687685359305461e-06,1.4085943285793312,0.0,0.3574074074074074
27.0,0,adam,94500,100.0,0.00021314237953479553,1.1725279994187814,2.3213842726278737e-05,1.172504785576055,0.0,0.3574074074074074
27.0,0,adam,95000,100.0,0.00020090602585400846,0.7985615388650447,9.311795536322606e-07,0.798560607685491,0.0,0.37592592592592594
27.0,0,adam,95500,100.0,0.00020275096681412444,0.4209691225170936,3.822529794970064e-06,0.42096529998729865,0.0,0.2740740740740741
27.0,0,adam,96000,100.0,0.00022983394790124971,0.3152651405159332,2.7004283665585854e-05,0.3152381362322676,0.0,0.362962962962963
27.0,0,adam,96500,100.0,0.00022127949510937687,0.15826515240112707,3.4913833731517014e-05,0.15823023856739554,0.0,0.34814814814814815
27.0,0,adam,97000,100.0,0.0002051496629245796,0.3057528767567406,6.795384962913738e-06,0.3057460813717777,0.0,0.4759259259259259
27.0,0,adam,97500,100.0,0.00023279568581183391,0.5473016650052693,3.5426607791809906e-05,0.5472662383974776,0.0,0.43703703703703706
27.0,0,adam,98000,100.0,0.0002229011920089723,1.0451174583208038,2.2688417470486772e-05,1.0450947699033333,0.0,0.21666666666666667
27.0,0,adam,98500,100.0,0.000254725993312358,1.3634949733445147,5.7909828682740494e-05,1.363437063515832,0.0,0.412962962962963
27.0,0,adam,99000,100.0,0.0001946634224629085,1.572880753699318,3.94888879671857e-06,1.5728768048105213,0.0,0.2611111111111111
27.0,0,adam,99500,100.0,0.0002107051607369633,1.6947552791727023,1.4648282598774335e-05,1.6947406308901036,0.0,0.4166666666666667
27.0,0,adam,100000,100.0,0.0002355606624327254,1.4365964428815272,1.7636183440088642e-05,1.4365788066980871,0.0,0.4351851851851852
27.0,0,adam,100500,100.0,0.00019869044381567232,1.325161207950379,1.6947511710846422e-06,1.3251595131992078,0.0,0.45925925925925926
27.0,0,adam,101000,100.0,0.00023820448831286762,1.384848863219281,3.898988675623896e-05,1.3848098733325247,0.0,0.4074074074074074
27.0,0,adam,101500,100.0,0.00024012536048985915,1.7838334262531648,3.79737624815885e-05,1.7837954524906832,0.0,0.42407407407407405
27.0,0,adam,102000,100.0,0.0002324894812660601,2.078666787982751,3.8864010806698526e-05,2.0786279239719443,0.0,0.40925925925925927
27.0,0,adam,102500,100.0,0.0002592286841005874,2.5662977652166705,7.093390099660383e-05,2.566226831315674,0.0,0.10925925925925926
