t,y1,y2
0.0,-2.2329750895555556e-13,2.1727136926223216
0.0010000430525773838,0.0021738936827660252,2.174886496068284
0.0020000861051547676,0.0043499602532615185,2.1770592767400574
0.0030001291577321514,0.0065281996770455925,2.1792320117293804
0.004000172210309535,0.008708611896918118,2.1814046779813445
0.005000215262886919,0.010891196832549563,2.18357725229397
0.006000258315464303,0.0130759543803337,2.1857497113177833
0.007000301368041686,0.015262884413239896,2.1879220315554004
0.00800034442061907,0.017451986780664997,2.1900941893611092
0.009000387473196455,0.019643261308284775,2.1922661609404583
0.010000430525773839,0.021836707797904985,2.1944379223498465
0.011000473578351221,0.024032326027312,2.1966094494961164
0.012000516630928606,0.02623011575012305,2.1987807181361516
0.01300055968350599,0.02843007669563605,2.2009517038764757
0.014000602736083372,0.03063220856867905,2.2031223821728556
0.015000645788660756,0.032836511049459255,2.205292728329908
0.01600068884123814,0.03504298379341169,2.207462717500708
0.017000731893815523,0.037251626431047444,2.2096323246864045
0.01800077494639291,0.03946243856780156,2.211801524735834
0.01900081799897029,0.0416754197838805,2.213970292345142
0.020000861051547678,0.0438905696341093,2.216138602057408
0.02100090410412506,0.04610788764777827,2.2183064282622698
0.022000947156702443,0.04832737332848938,2.220473745195558
0.02300099020927983,0.05054902615400227,2.2226405269389287
0.02400103326185721,0.05277284557607988,2.2248067474195037
0.025001076314434593,0.054998831020333705,2.226972380409512
0.02600111936701198,0.05722698188606877,2.229137399525937
0.027001162419589362,0.05945729754612817,2.231301778230168
0.028001205472166744,0.0616897773467373,2.2334654898276542
0.02900124852474413,0.06392442060734774,2.235628507467564
0.030001291577321513,0.0661612266204808,2.2377908041424486
0.0310013346298989,0.06840019465157071,2.239952352687909
0.03200137768247628,0.07064132393880754,2.2421131257822684
0.03300142073505367,0.07288461369297972,2.24427309594625
0.034001463787631046,0.07513006309731628,2.246432235542655
0.03500150684020843,0.07737767130732878,2.248590516776052
0.03600154989278582,0.07962743745065289,2.2507479116924634
0.0370015929453632,0.08187936062688969,2.2529043921790635
0.03800163599794058,0.08413343990744669,2.2550599299638767
0.03900167905051797,0.08638967433537849,2.2572144966154823
0.040001722103095355,0.0886480629252272,2.2593680635427247
0.041001765155672734,0.09090860466286256,2.261520601994427
0.04200180820825012,0.09317129850532177,2.263672083059112
0.043001851260827506,0.09543614338064901,2.2658224776647256
0.044001894313404885,0.0977031381877348,2.2679717565783677
0.04500193736598227,0.0999722817961549,2.2701198904060274
0.04600198041855966,0.10224357304600917,2.272266849592324
0.047002023471137036,0.10451701074776003,2.274412604420253
0.04800206652371442,0.10679259368207066,2.2765571250109358
0.04900210957629181,0.10907032059964306,2.2787003813233815
0.05000215262886919,0.11135019022105579,2.280842343154245
0.05100219568144657,0.11363220123660146,2.2829829801375983
0.05200223873402396,0.1159163523061241,2.285122261744705
0.05300228178660134,0.11820264205885614,2.2872601572837987
0.054002324839178724,0.12049106909325534,2.289396635899872
0.05500236789175611,0.12278163197684142,2.2915316665744663
0.05600241094433349,0.12507432924603248,2.2936652181254726
0.057002453996910875,0.12736915940598126,2.295797259206934
0.05800249704948826,0.1296661209304112,2.2979277583088584
0.05900254010206565,0.13196521226145225,2.3000566837570346
0.060002583154643026,0.13426643180947667,2.3021840037128567
0.06100262620722041,0.1365697779529344,2.304309686173154
0.0620026692597978,0.13887524903818854,2.3064336989700274
0.06300271231237518,0.14118284337935041,2.308556009770694
0.06400275536495256,0.14349255925811472,2.310676586077336
0.06500279841752994,0.1458043949235943,2.3127953952269587
0.06600284147010733,0.14811834859215497,2.314912404391254
0.06700288452268471,0.15043441844725017,2.3170275805764713
0.06800292757526209,0.15275260263925527,2.3191408906232955
0.06900297062783949,0.15507289928530218,2.3212523012067323
0.07000301368041686,0.15739530646911343,2.3233617788360004
0.07100305673299424,0.1597198222408364,2.3254692898544307
0.07200309978557164,0.16204644461687737,2.327574800439374
0.07300314283814902,0.1643751715797355,2.3296782766021153
0.0740031858907264,0.16670600107783665,2.331779684187796
0.07500322894330379,0.1690389310253673,2.3338789888753424
0.07600327199588117,0.17137395930210822,2.3359761561774057
0.07700331504845855,0.1737110837532682,2.3380711514403045
0.07800335810103594,0.1760503021893176,2.340163939843979
0.07900340115361332,0.17839161238582213,2.342254486401953
0.08000344420619071,0.1807350120832762,2.344342755961301
0.08100348725876809,0.18308049898693654,2.3464287132026267
0.08200353031134547,0.1854280707666558,2.3485123226400497
0.08300357336392286,0.1877777250567159,2.350593548621196
0.08400361641650024,0.1901294594556616,2.3526723553272033
0.08500365946907762,0.19248327152613404,2.3547487067727304
0.08600370252165501,0.19483915879470423,2.3568225668059766
