label,t,y1,y2
inside the loop,35.7,-1.9870387491179375,0.25236742567357734
inside the loop,35.800000000000004,-1.9561452462987161,0.36041910090725177
inside the loop,35.9,-1.9157940251258823,0.4431951654293571
inside the loop,36.0,-1.868058990007364,0.5093066831254685
inside the loop,36.1,-1.814280314680881,0.5649310181464602
inside the loop,36.2,-1.7552740205718287,0.6144787623151509
inside the loop,36.300000000000004,-1.6914793807547193,0.661156482490657
inside the loop,36.4,-1.6230569308666682,0.7073927163020919
inside the loop,36.5,-1.5499499557317071,0.7551474895096382
inside the loop,36.6,-1.471919535820813,0.806136756987207
inside the loop,36.7,-1.388560212802285,0.861999653740656
inside the loop,36.800000000000004,-1.2993009004257916,0.9244291100701976
inside the loop,36.9,-1.2033940049009133,0.9952784758320986
inside the loop,37.0,-1.099894876329454,1.0766480990530298
inside the loop,37.1,-0.9876338643533076,1.1709440996674714
inside the loop,37.2,-0.8651848884621902,1.2808826751342668
inside the loop,37.300000000000004,-0.7308385927891311,1.409380343526308
inside the loop,37.4,-0.5825967045358496,1.5592138783431042
inside the loop,37.5,-0.41822002566509286,1.7322441497572032
inside the loop,37.6,-0.23538874685059033,1.9278830940364051
inside the loop,37.7,-0.032070274230970724,2.1404153590496793
inside the loop,37.800000000000004,0.1927783807696203,2.3550087253483474
inside the loop,37.9,0.43807217681575555,2.5432825362719744
inside the loop,38.0,0.6991168029707426,2.6616890927753794
inside the loop,38.1,0.9663522424232631,2.658745276225025
inside the loop,38.2,1.225476544008189,2.495476554159491
inside the loop,38.300000000000004,1.460032182287145,2.1715094124052974
inside the loop,38.4,1.6559935474203045,1.7350001054123534
inside the loop,38.5,1.805831351432726,1.2621485551363327
inside the loop,38.6,1.9095407519199248,0.8217279609094018
inside the loop,38.7,1.9725938450034353,0.45277806367973633
inside the loop,38.800000000000004,2.0028087039814166,0.16460290091679824
inside the loop,38.9,2.0079214450073826,-0.0515616221809321
inside the loop,39.0,1.9943823074440723,-0.21112954730016034
inside the loop,39.1,1.9670671828642308,-0.32944924905359557
inside the loop,39.2,1.9294425882445452,-0.41915795501452346
inside the loop,39.300000000000004,1.8838690946319168,-0.48977291170298365
inside the loop,39.4,1.8318931776607106,-0.5481674036182383
inside the loop,39.5,1.7744780507894122,-0.5992437922429713
inside the loop,39.6,1.7121695353129962,-0.6465372435519849
inside the loop,39.7,1.6452082167082414,-0.6926841058303637
inside the loop,39.800000000000004,1.5736012475320684,-0.7397649638866393
inside the loop,39.9,1.4971648617395399,-0.7895526853120053
inside the loop,40.0,1.4155455721663022,-0.8436951751800517
"inside, off-axis",0.0,-0.8,0.6
"inside, off-axis",0.1,-0.7348562052227187,0.7035836932585113
"inside, off-axis",0.2,-0.6591127991279349,0.8122847047058701
"inside, off-axis",0.3,-0.5721693442931161,0.9278810242499144
"inside, off-axis",0.4,-0.473249865315301,1.0520669646618543
"inside, off-axis",0.5,-0.36142527121277357,1.1861439499621684
"inside, off-axis",0.6,-0.2356767333321355,1.3304938883264164
"inside, off-axis",0.7000000000000001,-0.09502700882267066,1.483729151639913
"inside, off-axis",0.8,0.061223369170069736,1.6414387291579453
"inside, off-axis",0.9,0.23311591450508454,1.7945959034511016
"inside, off-axis",1.0,0.41949396215287327,1.9280708880553399
"inside, off-axis",1.1,0.6173615792592334,2.0203470610950793
"inside, off-axis",1.2,0.8213447996229144,2.0461544997648544
"inside, off-axis",1.3,1.023622866268754,1.9833083811085492
"inside, off-axis",1.4000000000000001,1.2147147143133685,1.822417679601029
"inside, off-axis",1.5,1.3851734308251715,1.574211536395378
"inside, off-axis",1.6,1.5276259542705473,1.2683717184351753
"inside, off-axis",1.7,1.6382089676765217,0.9431989746004638
"inside, off-axis",1.8,1.7167679322529057,0.6326472254706951
"inside, off-axis",1.9000000000000001,1.7659603660217835,0.35829595593120006
"inside, off-axis",2.0,1.7899237269957742,0.1285224597047281
"inside, off-axis",2.1,1.7931172477566941,-0.05784103358686192
"inside, off-axis",2.2,1.7795979544850318,-0.20697899341895454
"inside, off-axis",2.3000000000000003,1.7527018319529248,-0.3266914553107236
"inside, off-axis",2.4,1.714988786585746,-0.42449227822154023
"inside, off-axis",2.5,1.6683174372472303,-0.5068300639143574
"inside, off-axis",2.6,1.6139622266848161,-0.5789488561913586
"inside, off-axis",2.7,1.5527276945428572,-0.6450399547620758
"inside, off-axis",2.8000000000000003,1.4850416902629917,-0.7084890854867723
"inside, off-axis",2.9,1.4110231826863875,-0.772128186829664
"inside, off-axis",3.0,1.3305261852352293,-0.8384587002650906
"inside, off-axis",3.1,1.243163114828572,-0.9098395721145796
"inside, off-axis",3.2,1.1483110512731685,-0.9886415993439704
"inside, off-axis",3.3000000000000003,1.0451042338538963,-1.0773676499622737
"inside, off-axis",3.4,0.9324166320428566,-1.1787277565423855
"inside, off-axis",3.5,0.8088404781593804,-1.2956368935486522
"inside, off-axis",3.6,0.6726715926628705,-1.4310652756724607
"inside, off-axis",3.7,0.5219222806136669,-1.587607354967383
"inside, off-axis",3.8000000000000003,0.354400455276017,-1.766540935724536
"inside, off-axis",3.9,0.16792191522535205,-1.9660427620219418
"inside, off-axis",4.0,-0.039241862633765744,-2.1782191161767703
"inside, off-axis",4.1,-0.2675582507208617,-2.3850038055100358
"inside, off-axis",4.2,-0.5150102267766067,-2.5543207018129728
"inside, off-axis",4.3,-0.7756558308549912,-2.640482821407211
"inside, off-axis",4.4,-1.0386898692060669,-2.5947782192031585
"inside, off-axis",4.5,-1.289193269007271,-2.388033051460628
"inside, off-axis",4.6000000000000005,-1.5113138301184583,-2.033404650323767
"inside, off-axis",4.7,-1.692826365860933,-1.5879642601228272
"inside, off-axis",4.8,-1.8283967543528352,-1.1266458342124688
"inside, off-axis",4.9,-1.9196666227221806,-0.7095619013377278
"inside, off-axis",5.0,-1.972806409868137,-0.3664947836513647
"inside, off-axis",5.1000000000000005,-1.995567073089846,-0.10100605146476846
"inside, off-axis",5.2,-1.9952374228067717,0.09771666080044622
"inside, off-axis",5.3,-1.9777390867103426,0.2449350492734045
"inside, off-axis",5.4,-1.9474853150612932,0.3550064101080917
"inside, off-axis",5.5,-1.9075875159327982,0.43948669094207254
"inside, off-axis",5.6000000000000005,-1.8601506656488975,0.5070061208191491
"inside, off-axis",5.7,-1.8065419833766647,0.5637965695809838
"inside, off-axis",5.8,-1.7475985939097016,0.61433001374157
"inside, off-axis",5.9,-1.6837749022018382,0.6618700903522259
"inside, off-axis",6.0,-1.6152412241764937,0.7088952123309125
"inside, off-axis",6.1000000000000005,-1.5419459769342352,0.757408750612439
"inside, off-axis",6.2,-1.4636512871256475,0.8091653957877315
"inside, off-axis",6.3,-1.3799490093847018,0.8658405597679691
"inside, off-axis",6.4,-1.2902617844829818,0.9291628937669911
"inside, off-axis",6.5,-1.1938321433064332,1.0010222196296854
"inside, off-axis",6.6000000000000005,-1.0897018611585008,1.0835562988447398
"inside, off-axis",6.7,-0.9766839925170927,1.1792076568041507
"inside, off-axis",6.8,-0.8533318000718706,1.2907217962625075
"inside, off-axis",6.9,-0.7179132292810072,1.421023507501404
"inside, off-axis",7.0,-0.5684086205587697,1.57284875620335
"inside, off-axis",7.1000000000000005,-0.40256593836215404,1.7479171850180955
"inside, off-axis",7.2,-0.21807502829352707,1.945315178362162
"inside, off-axis",7.3,-0.012959388966053226,2.158704323667117
"inside, off-axis",7.4,0.21368644368477174,2.3722389903351297
"inside, off-axis",7.5,0.46052097188509916,2.556213838466292
"inside, off-axis",7.6000000000000005,0.7224642810811217,2.665957920318987
"inside, off-axis",7.7,0.9895115625196913,2.6501371191418115
"inside, off-axis",7.8,1.2470408532708817,2.472216064151234
"inside, off-axis",7.9,1.4786228774326888,2.1360792767925103
"inside, off-axis",8.0,1.6706789257891181,1.6935020903527294
"inside, off-axis",8.1,1.816351349756133,1.2213493848102988
"inside, off-axis",8.2,1.9162225305664022,0.7862918018440977
"inside, off-axis",8.3,1.9760850185470438,0.4244894120696367
"inside, off-axis",8.4,2.0038213747721096,0.14316080436540962
"inside, off-axis",8.5,2.007081528514718,-0.06741124329492815
"inside, off-axis",8.6,1.9921771629559841,-0.22281218783792803
"inside, off-axis",8.700000000000001,1.9638494166693299,-0.3382020117972424
"inside, off-axis",8.8,1.9254551182327604,-0.4259351434301786
"inside, off-axis",8.9,1.8792727781367378,-0.49526999564376295
"inside, off-axis",9.0,1.8267898371178806,-0.5528799755962073
"inside, off-axis",9.1,1.7689274691594459,-0.6035259376006483
"inside, off-axis",9.200000000000001,1.7062011538139656,-0.6506484667843049
"inside, off-axis",9.3,1.6388287612806858,-0.6968241059323868
"inside, off-axis",9.4,1.5667993866508247,-0.7440987206367461
"inside, off-axis",9.5,1.4899137197039949,-0.7942287085927361
"inside, off-axis",9.6,1.407803658610912,-0.8488592660138297
"inside, off-axis",9.700000000000001,1.3199362824281653,-0.9096620151992787
"inside, off-axis",9.8,1.2256054568005268,-0.9784464571590114
"inside, off-axis",9.9,1.1239133111658037,-1.0572513209724004
"inside, off-axis",10.0,1.0137437238603046,-1.1484111396058403
"inside, off-axis",10.1,0.893731186484916,-1.2545765878575876
"inside, off-axis",10.200000000000001,0.762231880693994,-1.378638100975835
"inside, off-axis",10.3,0.6173111446893605,-1.5234519240977005
"inside, off-axis",10.4,0.4567753869502138,-1.691186011660054
"inside, off-axis",10.5,0.2783001999639389,-1.8819911349896619
"inside, off-axis",10.6,0.07974111613664764,-2.091611271534576
"inside, off-axis",10.700000000000001,-0.14025085825083797,-2.307669541912704
"inside, off-axis",10.8,-0.3811918350300482,-2.5051598091240233
"inside, off-axis",10.9,-0.6393330957618252,-2.643745900760091
"inside, off-axis",11.0,-0.9062713044374408,-2.6724216619550836
"inside, off-axis",11.1,-1.1686439663229782,-2.547042616980659
"inside, off-axis",11.200000000000001,-1.410122368810548,-2.256706779879324
"inside, off-axis",11.3,-1.615709396508564,-1.8393581219555608
"inside, off-axis",11.4,-1.7761921140861339,-1.367919155510158
"inside, off-axis",11.5,-1.8899635244944881,-0.9155907052695536
"inside, off-axis",11.6,-1.9615322353942493,-0.5288186627797322
"inside, off-axis",11.700000000000001,-1.9984415092026573,-0.22277292297007764
"inside, off-axis",11.8,-2.008592789323426,0.008368061456031223
"inside, off-axis",11.9,-1.9987759529491644,0.17928330846032164
"inside, off-axis",12.0,-1.9742170346956336,0.3056821628753385
"inside, off-axis",12.1,-1.9386752200325108,0.4009013125752444
"inside, off-axis",12.200000000000001,-1.8947331285456896,0.47513603765324075
"inside, off-axis",12.3,-1.84409811161251,0.5357973354714284
"inside, off-axis",12.4,-1.7878481568715168,0.5881746057406857
"inside, off-axis",12.5,-1.726611658530416,0.6360652824881459
"inside, off-axis",12.6,-1.660690476215578,0.6822743018708041
"inside, off-axis",12.700000000000001,-1.5901397556134065,0.7289829790110034
"inside, off-axis",12.8,-1.5148162389538733,0.7780156891028681
"inside, off-axis",12.9,-1.4344037182115552,0.8310350546806038
"inside, off-axis",13.0,-1.3484214837800639,0.8896903309640058
"inside, off-axis",13.1,-1.2562195351710972,0.9557359486165549
"inside, off-axis",13.200000000000001,-1.1569630246647873,1.0311290621382578
"inside, off-axis",13.3,-1.0496079816151103,1.1181052589922031
"inside, off-axis",13.4,-0.9328711098726857,1.219217241689216
"inside, off-axis",13.5,-0.8051990721639123,1.3372969940236832
"inside, off-axis",13.6,-0.6647485542971795,1.4752594699915684
"inside, off-axis",13.700000000000001,-0.509399868850843,1.6355948741594035
"inside, off-axis",13.8,-0.33684712214307966,1.819292222226604
"inside, off-axis",13.9,-0.1448394443747675,2.0238274033874766
"inside, off-axis",14.0,0.06831438370699598,2.239868690238817
"inside, off-axis",14.1,0.30285010775724874,2.4468664984970085
"inside, off-axis",14.200000000000001,0.5562192193856715,2.6093161698700107
"inside, off-axis",14.3,0.8216018728558931,2.6783584879348106
"inside, off-axis",14.4,1.087115921658992,2.604985596363248
"inside, off-axis",14.5,1.3369918984455151,2.365069317878589
"inside, off-axis",14.6,1.5552747698139469,1.9810558461968981
"inside, off-axis",14.700000000000001,1.7305582229259229,1.5180912882842172
"inside, off-axis",14.8,1.8588522550651756,1.05311971967657
"inside, off-axis",14.9,1.9430359937547566,0.6426115193822627
"inside, off-axis",15.0,1.9900303669501052,0.3109284332831504
"inside, off-axis",15.1,2.0078421113777662,0.057463848511356524
"inside, off-axis",15.200000000000001,2.003700763821112,-0.13075011987272112
"inside, off-axis",15.3,1.983333839194726,-0.26964319118834373
"inside, off-axis",15.4,1.9509372522982142,-0.3734743165823119
"inside, off-axis",15.5,1.9094316459510532,-0.453425136387255
"inside, off-axis",15.6,1.860771486840893,-0.5177202225164005
"inside, off-axis",15.700000000000001,1.8062113617434157,-0.5722470661062796
"inside, off-axis",15.8,1.7465061495486969,-0.6212143444359081
"inside, off-axis",15.9,1.6820505764341946,-0.6676953054687473
"inside, off-axis",16.0,1.6129713120660123,-0.7140354684479816
"inside, off-axis",16.1,1.5391841640162949,-0.7621481548108006
"inside, off-axis",16.2,1.4604260084765974,-0.8137292704408453
"inside, off-axis",16.3,1.3762681273819264,-0.8704182878047301
"inside, off-axis",16.4,1.2861152943727807,-0.9339248736085013
"inside, off-axis",16.5,1.189193402489919,-1.0061326526694934
"inside, off-axis",16.6,1.0845277090687937,-1.0891826489381438
"inside, off-axis",16.7,0.9709140959600906,-1.1855265264478285
"inside, off-axis",16.8,0.8468876592583676,-1.2979193442233512
"inside, off-axis",16.9,0.7106975884940877,-1.4292858865646325
"inside, off-axis",17.0,0.5603066782402111,-1.5823337520171448
"inside, off-axis",17.1,0.39345093068159626,-1.758692007692592
"inside, off-axis",17.2,0.20782260231615232,-1.9572389799701682
"inside, off-axis",17.3,0.001477368759821324,-2.1712357968971605
"inside, off-axis",17.400000000000002,-0.22640554893967654,-2.384181704923971
"inside, off-axis",17.5,-0.4743229061197417,-2.5655114598839295
"inside, off-axis",17.6,-0.7369490695129868,-2.6698222477641567
"inside, off-axis",17.7,-1.0039945943860298,-2.645868107215009
"inside, off-axis",17.8,-1.26063210624389,-2.458666073570122
"inside, off-axis",17.900000000000002,-1.4904478677000859,-2.1147922416045137
"inside, off-axis",18.0,-1.6801419446008383,-1.6682832226220514
"inside, off-axis",18.1,-1.8232748671108165,-1.1964059274719339
"inside, off-axis",18.2,-1.920794073716926,-0.7645267003538195
"inside, off-axis",18.3,-1.9786926147780493,-0.4070355095507245
"inside, off-axis",18.400000000000002,-2.004896404820913,-0.12987067371615152
"inside, off-axis",18.5,-2.0070059635237003,0.07727580917587978
"inside, off-axis",18.6,-1.9912506114101125,0.2301043253964202
"inside, off-axis",18.7,-1.9622904701432604,0.34366868582699445
"inside, off-axis",18.8,-1.9234159083935916,0.4301566455552536
"inside, off-axis",18.900000000000002,-1.8768553876143854,0.498671844623065
"inside, off-axis",19.0,-1.8240601372826486,0.5557669474697798
"inside, off-axis",19.1,-1.7659254329870175,0.606116504204332
"inside, off-axis",19.2,-1.7029480247882047,0.6531027948718171
"inside, off-axis",19.3,-1.635331783836988,0.6992649635200224
"inside, off-axis",19.400000000000002,-1.5630547473672252,0.7466266325894124
"inside, off-axis",19.5,-1.4859081914186563,0.7969330015511527
"inside, off-axis",19.6,-1.4035152866682457,0.8518263782178258
"inside, off-axis",19.7,-1.3153343341702004,0.9129820508846462
"inside, off-axis",19.8,-1.2206497781127053,0.9822185484966097
"inside, off-axis",19.900000000000002,-1.1185532005125787,1.061587883395951
"inside, off-axis",20.0,-1.0079164569415686,1.1534404309813402
"inside, off-axis",20.1,-0.8873604345480696,1.2604418608784747
"inside, off-axis",20.2,-0.7552265255470066,1.3854896779823722
"inside, off-axis",20.3,-0.6095655132989987,1.5314251942384651
"inside, off-axis",20.400000000000002,-0.44817286859307354,1.7003532580989522
"inside, off-axis",20.5,-0.2687237215076237,1.8922691145740838
"inside, off-axis",20.6,-0.06909591800822648,2.1026049138345986
"inside, off-axis",20.7,0.15199540537589365,2.3184510304878074
"inside, off-axis",20.8,0.39393749524780186,2.514052590051856
"inside, off-axis",20.900000000000002,0.6527748109854534,2.648325847429133
"inside, off-axis",21.0,0.9198442506499355,2.6700712717434447
"inside, off-axis",21.1,1.18156137391419,2.5361832809898988
"inside, off-axis",21.2,1.4215475429506876,2.238066054872393
"inside, off-axis",21.3,1.6250041685631942,1.8160459775570277
"inside, off-axis",21.400000000000002,1.7830910455226965,1.3439551688909226
"inside, off-axis",21.5,1.8945709926719383,0.8941139767070748
"inside, off-axis",21.6,1.9641846121527546,0.5113059157492883
"inside, off-axis",21.7,1.9995489687501218,0.20932438865874642
"inside, off-axis",21.8,2.0085342632822187,-0.01837065236033635
"inside, off-axis",21.900000000000002,1.9978553820481721,-0.18665682882118928
"inside, off-axis",22.0,1.9726587630686818,-0.3111753388715043
"inside, off-axis",22.1,1.9366362425582204,-0.40510752258220295
"inside, off-axis",22.2,1.892319035610305,-0.47849377673122456
"inside, off-axis",22.3,1.841377151588103,-0.5386208174356232
"inside, off-axis",22.400000000000002,1.7848619271519368,-0.5906880035720955
"inside, off-axis",22.5,1.7233826138752824,-0.6384314658712466
"inside, off-axis",22.6,1.6572269183630075,-0.6846165323105243
"inside, off-axis",22.7,1.5864389642999552,-0.7314006478942172
"inside, off-axis",22.8,1.510866259227242,-0.7805957181937003
"inside, off-axis",22.900000000000002,1.4301841636131145,-0.8338603864186906
"inside, off-axis",23.0,1.3439035905671095,-0.8928465593034762
"inside, off-axis",23.1,1.25136561762574,-0.9593167407625038
"inside, off-axis",23.2,1.1517254376579995,-1.0352405860198484
"inside, off-axis",23.3,1.0439277022576687,-1.122869250070427
"inside, off-axis",23.400000000000002,0.9266761293853187,-1.224771406497236
"inside, off-axis",23.5,0.7984029933837389,-1.3437898141137243
"inside, off-axis",23.6,0.6572502128843856,-1.4828336440958834
"inside, off-axis",23.7,0.5010855830156828,-1.644349120744063
"inside, off-axis",23.8,0.32759849536108604,-1.8292052152617662
"inside, off-axis",23.900000000000002,0.13455151545243335,-2.0346236104819866
"inside, off-axis",24.0,-0.07969811337448618,-2.2508156376138917
"inside, off-axis",24.1,-0.3152802110528316,-2.456543052235501
"inside, off-axis",24.2,-0.5694642597933864,-2.615512409057191
"inside, off-axis",24.3,-0.8351815530401756,-2.6784200809817555
"inside, off-axis",24.400000000000002,-1.1003029475300175,-2.5968538586344616
"inside, off-axis",24.5,-1.348941611567467,-2.3486588458777238
"inside, off-axis",24.6,-1.565262741911331,-1.9588188469491539
"inside, off-axis",24.7,-1.7381941153567835,-1.4939653714704717
"inside, off-axis",24.8,-1.8641349069830735,-1.0306600745690222
"inside, off-axis",24.900000000000002,-1.9462466362178152,-0.6238220544175448
"inside, off-axis",25.0,-1.9915698417000551,-0.2962738397025361
"inside, off-axis",25.1,-2.0081058327152617,-0.04648447243269287
"inside, off-axis",25.2,-2.0030175458399424,0.1388476858193694
"inside, off-axis",25.3,-1.981951750405632,0.2756438621444028
"inside, off-axis",25.400000000000002,-1.9490324247429296,0.3780219921824474
"inside, off-axis",25.5,-1.9071239265301483,0.4570036485414646
"inside, off-axis",25.6,-1.858139366200303,0.520678490652419
"inside, off-axis",25.7,-1.8033037355159445,0.5748337221850713
"inside, off-axis",25.8,-1.7433507517390001,0.6236085574869488
"inside, off-axis",25.900000000000002,-1.6786596755889553,0.6700306095158873
"inside, off-axis",26.0,-1.6093453566852134,0.7164171794270103
"inside, off-axis",26.1,-1.5353139419214124,0.7646659483497382
"inside, off-axis",26.2,-1.4562937256683972,0.8164664422705504
"inside, off-axis",26.3,-1.3718476761736982,0.8734588705206524
"inside, off-axis",26.400000000000002,-1.2813718830026712,0.9373593863343008
"inside, off-axis",26.5,-1.1840826612118611,1.0100628438840547
"inside, off-axis",26.6,-1.0789943761445697,1.0937250753699952
"inside, off-axis",26.7,-0.9648904390511205,1.190814017217247
"inside, off-axis",26.8,-0.840291944701983,1.3040980333376955
"inside, off-axis",26.900000000000002,-0.7034332512637046,1.4365031088839748
"inside, off-axis",27.0,-0.5522634982772542,1.5907081520311175
"inside, off-axis",27.1,-0.38451065693909686,1.768251572373485
"inside, off-axis",27.2,-0.19787318508806961,1.9678073532417324
"inside, off-axis",27.3,0.009558103504985479,2.1822505426249124
"inside, off-axis",27.400000000000002,0.23851877042062056,2.394461726146964
"inside, off-axis",27.5,0.4873486178400272,2.573087743406572
"inside, off-axis",27.6,0.7504902443547186,2.6721029165822623
"inside, off-axis",27.7,1.0173948703164575,2.6404558247528356
"inside, off-axis",27.8,1.2730616947822457,2.444724679151912
"inside, off-axis",27.900000000000002,1.5011167053662582,2.0940076812241415
"inside, off-axis",28.0,1.688538959378017,1.644318672636206
"inside, off-axis",28.1,1.8292812461885475,1.1731205184680733
"inside, off-axis",28.2,1.9246190786754105,0.744463815793047
"inside, off-axis",28.3,1.980715679577897,0.39109316230139457
"inside, off-axis",28.400000000000002,2.0055241690307968,0.11780842103996764
"inside, off-axis",28.5,2.0065915370835565,-0.08619514717528153
"inside, off-axis",28.6,1.990067317181474,-0.23669063049364963
"inside, off-axis",28.7,1.9605356035332693,-0.34861613949181214
"inside, off-axis",28.8,1.9212253851384429,-0.4339981086852804
"inside, off-axis",28.900000000000002,1.8743193386746095,-0.5017952007002952
"inside, off-axis",29.0,1.8212357559900678,-0.5584489077106054
"inside, off-axis",29.1,1.7628464136062567,-0.6085552883347738
"inside, off-axis",29.2,1.6996310477108434,-0.6554442082258598
"inside, off-axis",29.3,1.6317807410180503,-0.701621686960167
"inside, off-axis",29.400000000000002,1.5592633204670543,-0.7490921537900713
"inside, off-axis",29.5,1.481861237502112,-0.799591779048529
"inside, off-axis",29.6,1.3991893402999378,-0.854761533145937
"inside, off-axis",29.7,1.310697424669387,-0.9162814893216128
"inside, off-axis",29.8,1.2156606905440985,-0.9859800116321039
"inside, off-axis",29.900000000000002,1.113160281817929,-1.0659229516410544
"inside, off-axis",30.0,1.0020560974368444,-1.1584768273332688
"inside, off-axis",30.1,0.8809554723985142,-1.2663222549322584
"inside, off-axis",30.2,0.7481850927598034,-1.3923631849945517
"inside, off-axis",30.3,0.6017813785173225,-1.5394243624874293
"inside, off-axis",30.400000000000002,0.4395292964691218,-1.7095441772127067
"inside, off-axis",30.5,0.2591044075586518,-1.9025563539013688
"inside, off-axis",30.6,0.05840852505461918,-2.1135719973904536
"inside, off-axis",30.7,-0.16377639339400205,-2.329137794007307
"inside, off-axis",30.8,-0.40670511536928594,-2.522744440305759
"inside, off-axis",30.900000000000002,-0.6662119539334452,-2.652575120009597
"inside, off-axis",31.0,-0.9333738551663588,-2.66728644720654
"inside, off-axis",31.1,-1.194390631423741,-2.524883879636017
"inside, off-axis",31.2,-1.4328459901574688,-2.219115165472601
"inside, off-axis",31.3,-1.6341517195929829,-1.7926403818870318
"inside, off-axis",31.400000000000002,-1.7898440106673732,-1.3200993231961093
"inside, off-axis",31.5,-1.8990499449916658,-0.8728618177067651
"inside, off-axis",31.6,-1.9667329438361298,-0.49404562401966845
"inside, off-axis",31.7,-2.0005765841560135,-0.19610151578919538
"inside, off-axis",31.8,-2.008416162881314,0.028194748857032447
"inside, off-axis",31.900000000000002,-1.996890681377996,0.19389897655658522
"inside, off-axis",32.0,-1.9710674714435743,0.31657608750645133
"inside, off-axis",32.1,-1.93457194029057,0.40925074744848966
"inside, off-axis",32.2,-1.8898847906867844,0.48180985930449904
"inside, off-axis",32.3,-1.8386394011308258,0.5414178710660081
"inside, off-axis",32.4,-1.7818609733442634,0.5931859200137146
"inside, off-axis",32.5,-1.7201399701306712,0.6407902500346665
"inside, off-axis",32.6,-1.6537501768382978,0.6869576188866303
"inside, off-axis",32.7,-1.5827248384205679,0.7338223490894549
"inside, off-axis",32.8,-1.5069023070115586,0.7831844220678494
"inside, off-axis",32.9,-1.4259495434350837,0.8366989143613214
"inside, off-axis",33.0,-1.339369078685812,0.8960207115189952
"inside, off-axis",33.1,-1.2464930338767624,0.962920658052999
"inside, off-axis",33.2,-1.1464665841628368,1.0393811170215717
"inside, off-axis",33.3,-1.0382229287353455,1.1276689201637402
"inside, off-axis",33.4,-0.9204527228210868,1.2303686228602024
"inside, off-axis",33.5,-0.7915738025295372,1.3503332605326719
"inside, off-axis",33.6,-0.6497133552341313,1.4904649182875969
"inside, off-axis",33.7,-0.4927268917472725,1.6531630602579606
"inside, off-axis",33.8,-0.31829971352821024,1.8391713831889536
"inside, off-axis",33.9,-0.12420913396406198,2.045448719946759
"inside, off-axis",34.0,0.0911367948338394,2.2617377177190154
"inside, off-axis",34.1,0.3277584536574659,2.466101208969845
"inside, off-axis",34.2,0.5827393357086202,2.6214607246423913
"inside, off-axis",34.300000000000004,0.8487597273953263,2.678103732747951
"inside, off-axis",34.4,1.113446704628713,2.58828251106309
"inside, off-axis",34.5,1.3608062445414486,2.3318747751217126
"inside, off-axis",34.6,1.5751366081489597,1.9363878423485548
"inside, off-axis",34.7,1.745706953292128,1.4698500438085054
"inside, off-axis",34.800000000000004,1.8693034483705304,1.0083543213189665
"inside, off-axis",34.9,1.9493620498225654,0.6052429228091118
"inside, off-axis",35.0,1.9930351473075478,0.2818225237366384
"inside, off-axis",35.1,2.008314017789393,0.03567199930633362
"inside, off-axis",35.2,2.002293366572438,-0.14682035227408463
"inside, off-axis",35.300000000000004,1.9805392917702027,-0.2815563038059605
"inside, off-axis",35.4,1.9471045616055251,-0.3825098242155169
"inside, off-axis",35.5,1.904798061996579,-0.46054305247458155
"inside, off-axis",35.6,1.8554922295108136,-0.5236124466013053
"inside, off-axis",35.7,1.8003829670484812,-0.5774066370053044
"inside, off-axis",35.800000000000004,1.7401831803978123,-0.6259967600576961
"inside, off-axis",35.9,1.6752568946551312,-0.6723658226406579
"inside, off-axis",36.0,1.6057072813486823,-0.7188036505976666
"inside, off-axis",36.1,1.5314309051806574,-0.76719282437284
"inside, off-axis",36.2,1.4521475104273065,-0.8192168955323202
"inside, off-axis",36.300000000000004,1.3674117474029543,-0.8765171307346163
"inside, off-axis",36.4,1.2766109882706924,-0.940816433948826
"inside, off-axis",36.5,1.1789519128064623,-1.0140211026556185
"inside, off-axis",36.6,1.07343791907776,-1.098301915322059
"inside, off-axis",36.7,0.9588398653935662,-1.1961430647938263
"inside, off-axis",36.800000000000004,0.8336647787067148,-1.3103258798328254
"inside, off-axis",36.9,0.6961321823275147,-1.443776553950771
"inside, off-axis",37.0,0.5441777119086103,-1.5991430830627849
"inside, off-axis",37.1,0.3755217782986147,-1.777868878623218
"inside, off-axis",37.2,0.1878700956527975,-1.9784160758470062
"inside, off-axis",37.300000000000004,-0.02064939895560583,-2.1932626461240927
"inside, off-axis",37.4,-0.2506838836690237,-2.4046588167638308
"inside, off-axis",37.5,-0.5004122062295894,-2.580460888298638
"inside, off-axis",37.6,-0.7640420993497496,-2.6740441085833853
"inside, off-axis",37.7,-1.0307665879560286,-2.6346120642091497
"inside, off-axis",37.800000000000004,-1.2854195371939436,-2.4303738811115094
"inside, off-axis",37.9,-1.5116794836189047,-2.0729638847595835
"inside, off-axis",38.0,-1.6968143217234573,-1.6203023656479374
"inside, off-axis",38.1,-1.8351698483448406,-1.1499518653912282
"inside, off-axis",38.2,-1.9283428600781303,-0.7246006709264201
"inside, off-axis",38.300000000000004,-1.9826584392574964,-0.375359927278767
"inside, off-axis",38.4,-2.0060912261591635,-0.10592516649704015
"inside, off-axis",38.5,-2.0061322337655256,0.09497722424397095
"inside, off-axis",38.6,-1.9888508771505136,0.24317846119118428
"inside, off-axis",38.7,-1.9587558223750323,0.353496032337636
"inside, off-axis",38.800000000000004,-1.919015497152673,0.43779490649222425
"inside, off-axis",38.9,-1.8717675245989651,0.5048903008045355
"inside, off-axis",39.0,-1.8183978181309743,0.5611143017321468
"inside, off-axis",39.1,-1.7597550493827068,0.6109859719306023
