t,y1_gl3,y2_gl3,y1_ref,y2_ref
0.0,2.0,0.0,2.0,0.0
0.8,1.6543874039689899,-0.6832275639133624,1.6543359101954265,-0.683242265989538
1.6,0.9236163475967754,-1.2265948259447557,0.9235160398748988,-1.226630521150296
2.4000000000000004,-0.5753665770319587,-2.6171301261413404,-0.5751985489903758,-2.6172837780694316
3.2,-1.989330763785212,-0.2959426305343804,-1.9919320945651866,-0.2901871321937576
4.0,-1.7412097520722138,0.62423390363314,-1.7417683243609248,0.6246661636773743
4.800000000000001,-1.0757770900880477,1.0961594445980638,-1.0762933654917268,1.0959157040917082
5.6000000000000005,0.2452545679483269,2.39989809564425,0.2443997139483384,2.399383497072762
6.4,1.9258468275127003,0.7380323214520494,1.9264240204689296,0.7348346737825437
7.2,1.8206411201305308,-0.5596111233283816,1.8198584457278884,-0.5597401174454584
8.0,1.2143049755195985,-0.9871058768447553,1.2132324426389052,-0.9878139211589144
8.8,0.05561076954650934,-2.116577039024778,0.05320257981074594,-2.118898306830535
9.600000000000001,-1.7930640514865592,-1.316647463124652,-1.7930768807974202,-1.3085493515698503
10.4,-1.8914912902014023,0.48299735298964763,-1.888697422508059,0.4834069727602539
11.200000000000001,-1.3408547852727601,0.8954036671457046,-1.3371628116515168,0.897567977290141
12.0,-0.3211590405716427,1.8364548105923872,-0.3137690988898967,1.844026957529884
12.8,1.574576513314378,1.944141335100578,1.579886942758923,1.9254358134862304
13.600000000000001,1.9493853487829957,-0.38170007069754863,1.9461608686577472,-0.3846665305934988
14.4,1.4552281971324137,-0.81754110388698,1.4501304606687433,-0.820556462272435
15.200000000000001,0.5500142311097445,-1.593328157811356,0.5402385101409863,-1.603258113717126
16.0,-1.2786719297641567,-2.440453573664165,-1.291389911258612,-2.423263813953312
16.8,-1.989540615145434,0.23737572449599043,-1.9882487855102327,0.24629182979077036
17.6,-1.5584043455013699,0.749493771545733,-1.5536089249859566,0.7527685742949469
18.400000000000002,-0.7467508533467189,1.393790317991763,-0.7376620441957701,1.402672258196831
19.200000000000003,0.9372692287087294,2.6663649075205065,0.9534403053849955,2.662388989994602
20.0,2.0062035584239526,-0.02599402821750907,2.0081497621749453,-0.042508875273211975
20.8,1.6521614779021774,-0.6871985783253429,1.6485643751055037,-0.6904382649125046
21.6,0.9181310333759211,-1.2322657972354247,0.9111566634771033,-1.2387639547665297
22.400000000000002,-0.5878306482666457,-2.623224382585503,-0.6025104387890373,-2.6298251404911412
23.200000000000003,-1.9908540066695046,-0.28235178136337247,-1.9950775404792511,-0.26072874785606676
24.0,-1.738358603440394,0.6264553643321487,-1.7354561837245022,0.6295337058983251
24.8,-1.0707334245644549,1.1003394676697043,-1.0651420637249778,1.105164043863003
25.6,0.25632371532562703,2.4091222030952073,0.2688471777816931,2.419640057030851
26.400000000000002,1.9291007714382271,0.7201489245379831,1.9336890566238651,0.6954714032438357
27.200000000000003,1.8179990017330234,-0.5620104664826384,1.8141578861915884,-0.5650436142064702
28.0,1.209680280081065,-0.9905937846776083,1.2031783177814588,-0.9954426131245457
28.8,0.04569807805577719,-2.126690298304109,0.0316064114172802,-2.140885650777076
29.6,-1.7990896586492706,-1.2948060028370807,-1.8061047401113224,-1.2611389413569243
30.400000000000002,-1.88921312827763,0.485991477624959,-1.883762949620034,0.4899105819644565
31.200000000000003,-1.3366516592663937,0.8983438563750274,-1.3280294929061636,0.9039939996195202
32.0,-0.3125360335847256,1.8456937879853768,-0.2949697809504975,1.8641704631833529
32.800000000000004,1.5836218998540026,1.9233655058756594,1.5991793116942117,1.879865855313504
33.6,1.9476384302795586,-0.38583004635874096,1.942216040051171,-0.3934134413311407
34.4,1.4514417649645415,-0.8200643475990634,1.4417823767232039,-0.8261116180529283
35.2,0.5426199124391748,-1.6010518657429924,0.5238958580499128,-1.6203688719685738
36.0,-1.2899691402174691,-2.427273450182071,-1.3158081524992173,-2.3929672046712764
36.800000000000004,-1.988497547221049,0.24337463158873573,-1.9856873546969314,0.2588874381888517
37.6,-1.5549790498629803,0.75174448587585,-1.5459510730126491,0.7577475379203334
38.400000000000006,-0.7403627487225312,1.4000563528561305,-0.7233686002118161,1.4167448485075547
39.2,0.9494970771531331,2.663420009493896,0.9803959938575101,2.6543372852159735
40.0,2.0061002315245284,-0.03479807972684412,2.007623135702659,-0.0612713190742506
